,Rating
MAYA PILNIK,5.0573851464082975e-05
MARINA SERRANO CASTRO,5.0573851464082975e-05
ALBERTINE LIND,5.083664257731012e-05
OLAV STANDNES GRONLUND,5.083664257731012e-05
LINA HARTENBERGER,5.1697999553854606e-05
MICHEL QUAL,5.1697999553854606e-05
MARCELO ADOLFO GONZALEZ PONDAL,5.340559555064437e-05
GEORG GRAW,5.4671143236955045e-05
FELIX MINEUR,5.4671143236955045e-05
LEVI VOGEL,5.9793752468498455e-05
LEA SOPHIE CLAASEN,5.9793752468498455e-05
MIA MARIN LILIENTHAL,6.039035467100491e-05
KRISTINA BOJA,6.039035467100491e-05
PATRICIA GATTI,6.091968421999976e-05
INES GMATI,6.129912641882059e-05
SOFIIA LARYCHEVA,6.129912641882059e-05
LUCILLE ANDREY,6.168334458686119e-05
MARIE DIETMAIR,6.168334458686119e-05
KANAKO HIRUTA,6.509949446623656e-05
ALICE WOODINGS HYDE,6.509949446623656e-05
MARIANNE BERG,6.555135063657953e-05
GRY DAHL,7.062788852136544e-05
BENDIK STENING,7.062788852136544e-05
ERIK BOEN,7.087224053429833e-05
ANA EMILIE WINTHER,7.087224053429833e-05
GUSTAVO CORREA NASCIMENTO,7.213999244790136e-05
MONIKA MIKKOLA,7.213999244790136e-05
MINA FERGUSON,7.429555646426141e-05
MOMOKO TADA,7.429555646426141e-05
MARTINEZ MARIA,7.777123806133086e-05
NIEZABITOWSKA LILLY MAY,7.777123806133086e-05
DERYCKERE AUDREY,7.93203554123636e-05
EDWARDS SAMANTHA,7.93203554123636e-05
KANAPAN PACHATIKAPANYA,8.013218717368314e-05
GUSEVA EKATERINA,8.013218717368314e-05
LAURA BRUCH,8.177646730785239e-05
SEBASTIAN LAPPE,8.177646730785239e-05
JANNES LLULL,8.367024473546771e-05
EVA DEICHMANN,8.367024473546771e-05
AKSEL NAESHAGEN,8.47649331018973e-05
LEONARD ALEXANDER MAIER,8.47649331018973e-05
TOMAS PAGLINI,8.541558858013333e-05
CORALIE VITTECOQ,8.541558858013333e-05
FELIX KLIER,8.832703156748795e-05
LEVIN KOSKA,8.832703156748795e-05
JOSE IRINEU SILVA,8.980487093406243e-05
TATIANA DROZDOVSKAYA,8.980487093406243e-05
JACQUELINE RECKZIEGEL,8.989493056802817e-05
JOSHUA BAIER,8.989493056802817e-05
YOLANDA GEBEL,8.994799745523607e-05
ALEKSANDER KRYSIAK,8.994799745523607e-05
ALISON YOUNG,9.146968889387871e-05
EMMA PLASSCHAERT,9.146968889387871e-05
MIA BECKMANN KLAEBOE,9.341743028114207e-05
SANTIAGO PACHECO,9.951284569017577e-05
LUCIANA ANDREA CARDOZO,9.951284569017577e-05
FINN BICKERT,9.959829682774926e-05
ARNDT KLINGENBURG,9.959829682774926e-05
BERNARDO LOW-BEER,0.00010203164417670495
TRISTAN SCHNITZER,0.00010203164417670495
THEO ROMEY,0.00010233549506727675
JAKOB FEHLBERG,0.00010233549506727675
ANGELINA PUKROPSKI,0.00010945742756286718
CORNELIUS BRACHT,0.00010945742756286718
FERNANDA BITAR SIMAN,0.00011284511892810457
AVA ANDERSON,0.00011284511892810457
WILFRIED LIEKMEIER,0.00011312497787455325
VICTORIA LAPPE,0.00011681234336783074
KLAUS SCHULTE,0.00011681234336783074
GIULIA CORTE SUALON,0.00012176078928695307
PROCTER HONOR,0.00012176078928695307
MARTIN RENN,0.00012675775364036942
MATHILDE HEIDER,0.00012675775364036942
LEVIAN BUSCHER,0.0001354991854370744
PAULINE BASTIAN,0.00013670751381198712
SANDER WOLFF,0.00013670751381198712
ALICE VIRGINIA GRASSI,0.00013744656267223923
NATHALIE GUNST,0.00013744656267223923
NAGISA MIURA,0.0001397755506920353
MARIELA NIKOLOVA,0.0001397755506920353
CHARLOTTE WEBSTER,0.00014138218078779205
ARIKAN OKYANUS,0.00014138218078779205
TILL HEIMANN,0.00014363470937066734
HENRIK KULIK,0.00014363470937066734
KLEOPATRA ANASTASSIOU,0.00015175187660545773
MARGA PERELLO,0.00015175187660545773
KERSTIN NOLLERT,0.0001578321176615675
COLLIN FINLEY RIEHL,0.0001579836223131622
UTE NOACK,0.0001579836223131622
AGATA BARWINSKA,0.0001596442940838556
PAUL ULRICH,0.00016286179363081445
LORENZ HACKBUSCH,0.00016286179363081445
ESTERE KUMPINA,0.00016456271673827674
NICOL SEGNINI,0.00016456271673827674
VINCENT THOMAS,0.0001647265861687887
LARISSA UHDE,0.0001647265861687887
ANAIS WIENEN,0.00017191793513089557
BAS BLOKZIJL,0.00017191793513089557
TIM WIRTH,0.0001735053921462251
PELAYO SALVADORES-HANSEN,0.00017661646721608474
EMILIE K NILSEN,0.00017661646721608474
ADRIANA PENRUDDOCKE,0.00018092346741797232
JULIA BUESSELBERG,0.0001815874091879511
MAITE CARLIER,0.0001815874091879511
FRANZ LASCH,0.00018365010133329743
PETER KOLOSKE,0.00018365010133329743
LENA ABENDROTH,0.00018746537112548573
FINN PETZOLD,0.00018746537112548573
PAUL PATALAS,0.00021525897257467896
ANTON THONFELD,0.00022097023430804274
MAX STRUVE,0.00022097023430804274
RICARDS MUCINS,0.00022328758673663624
EMILS AMSILS,0.00022328758673663624
MOHDMAD LATIF NUR SHAZRIN,0.00024311672596845382
LUCAS ZORZI,0.00024311672596845382
GUIDO BRUCH,0.0002438048861592583
MAX HEISE,0.0002438048861592583
MAURICE HORRAS,0.0002497474501498111
VIESTURS SIMSONS,0.0002497474501498111
ENNIO TURRIN,0.00025117891424730445
MARLENE BRANDIS,0.00025581941574389803
ARON HEIMONEN,0.000264629043767941
FREDERICA BRAATZ,0.00026585099647938423
INGRID BOEN,0.00026585099647938423
ROELAND DEPLANCKE,0.00026686138100649303
FLORIS MAES,0.00026686138100649303
MATTIS PEIRS,0.00027119890443905913
JULIEN KUPFERMUNZ,0.00027119890443905913
OKE NOMMENSEN,0.0002745781607167088
ASHLEY STODDART,0.00027754890390701246
JULIAN MARIA DUARTE ARGERICH,0.00027754890390701246
ALEXANDER ROTHHOFT,0.00028607558789991945
PHYLLIS-SOLVEIG VOGT,0.00028607558789991945
BETTINA CIESLA,0.00029380462452271755
ESCUDERO AMAYA,0.00029510398780765225
LUBAC THEA,0.00029510398780765225
THORSTEN WYK,0.0003026801078831044
ALEXANDRA BEHRENS,0.0003026801078831044
NIKLAS BUTTNER,0.0003057102928080774
ROMAN AVRAMENKO,0.0003057102928080774
ISABEL HERNANDEZ PENA,0.00031088743011740836
CHRISTIAN DEMLEITNER,0.00031360927278347556
NINA LOSER,0.00031360927278347556
RIHARDS PLAVINS,0.00032532911261510687
BAVO SMETS,0.0003300950679514893
SEBASTIEN VAN DE VOORDE-VAN BOCXLAE,0.0003300950679514893
JOHANNA WILD,0.000331952365821493
TOM NACHTSHEIM,0.000331952365821493
LUCA VANLAEKE,0.00033251911707332774
JEAN-LAURENT DIRIX,0.00033251911707332774
NILS FLORYZAK,0.0003362185942051699
TOBIAS SORGE,0.0003362185942051699
EMILIE VAN DE VOORDE-VAN BOCXLAER,0.0003365061923630982
LUKA SCHERENS,0.0003365061923630982
ERIK RISSANEN,0.0003382079943936977
AENNA HARTENBERGER,0.0003382079943936977
KARLA SAVAR,0.0003391775931468743
JUAN CRUZ PALOMBO,0.0003391775931468743
NILAS GOA DIAB,0.00034007763382194576
ANNA BICHLER,0.0003430309665237509
KATHARINA SCHOCH,0.0003430309665237509
VICTOR HENSEL,0.000343380730273328
SIMON STRACKOW,0.000343380730273328
JEKABS CODARS,0.00034450095616723114
MARTA LIVA RUPENHEITE,0.00034450095616723114
ANDERS BULTYNCK,0.0003459756526075209
HIDDE SCHRAFFORDT,0.0003459756526075209
ELYSE AINSWORTH,0.00035263310967202
MARIT BOUWMEESTER,0.00035263310967202
VITOR BAHIA,0.00035601978947566226
MIN GU,0.00035601978947566226
MATTES HAMANN,0.00036274100301074397
VALENTIN FERNANDEZ,0.00036274100301074397
SITGES NICOLAU MIRIAM,0.00037236293936051396
PILNIK MAYA,0.00037236293936051396
BRUNO GRUNWALDT,0.00037586999023501804
BAUTISTA BECERRA,0.00037586999023501804
PENARRUBIA RAMOS MARTA,0.00037781576613109464
LUKAS FANGMEYER,0.0003781938941814604
ARMANDO MORENO,0.0003781938941814604
PETRA MARENDIC,0.0003810171317311283
MIRANDA PAPADAKI,0.0003810171317311283
SODERBERG MIKAELA,0.00038218580802290553
TOWNSEND DRU,0.00038218580802290553
GEORG JENSEG,0.00038724127072793874
JACOB HOFFMANN,0.00038724127072793874
KLAUS SARZIO,0.00039962582506714164
CARLOTA SANCHEZ,0.00041340438846251376
MARIIA KISLUKHINA,0.00041340438846251376
EKATERINA MORGUN,0.0004158051822141569
SARA SAVELLI,0.0004158051822141569
MAXIMILIAN ELSTNER,0.00041915852720561476
LENNY SCHULZE,0.00042775686832756133
EVA WIESE,0.00042775686832756133
JULIUS BRULL,0.00043603926200457883
HANNA KOBA,0.0004393572663220974
BERNARDO MARTINS,0.0004393572663220974
MARIANA CRESPO,0.0004594053796463617
PHILIPINE VAN AANHOLT,0.0004594053796463617
ANDREAS NEUMANN,0.00047549686086619853
VIDMAR LANA,0.0005011748631249857
ANDERSEN PUK,0.0005011748631249857
AMELIE RITSCHEL,0.0005125617209519353
ELENA OETLING,0.0005129523568306843
ANNA BRZOZOWSKA,0.0005129523568306843
DONGSHUANG ZHANG,0.0005136664202224833
JUAN PABLO CARDOZO,0.0005136664202224833
MIRTHE AKKERMAN,0.0005158811449620781
CASEY IMENEO,0.0005158811449620781
SOPHIE-MARIE ERTELT,0.0005162769899985827
LOUISA PANAYIOTOU,0.0005162769899985827
WINTHER ANA EMILIE,0.0005170514255822085
DAVIS LUCY,0.0005170514255822085
ALEXANDRE FRISSEN,0.0005181348777442669
VICTOR CAMBIER,0.0005181348777442669
IGNACIO FRIAS,0.0005211466703441868
ALINA SHAPOVALOVA,0.0005211466703441868
PAULA LAIPNIECE,0.0005258395570016598
KIM TAN,0.0005260583262198889
MARTIN VAN OLFFEN,0.0005260583262198889
NEELE LUISA NAGEL,0.0005330210128395371
MAXIMILIAN RUDEBUSCH,0.0005330210128395371
JAKOB SUIKAT,0.0005385322843889662
SIMEN HETLE ENGEN,0.0005389468907142038
AUGUST SJURSEN-ERIKSEN,0.0005389468907142038
VILDE ANDREA BLYDT AARNAES,0.0005420150348037899
METTE AABYE,0.0005420150348037899
MARCUS ANDERER,0.0005472632369913243
ELISABETH WEGNER,0.0005472632369913243
JOSEPH RICHARDSON,0.0005494923243791244
REBECCA COOK,0.0005494923243791244
NICO HEISE,0.0005551492806291253
FRANK STORCK,0.0005551492806291253
THEO PIESKER,0.0005788357972696317
JESPER FREIENSTEIN,0.0005788357972696317
MIKA HYNER,0.0005806578181895687
FLORIAN CIESLA,0.0005806578181895687
EMILIA WACHS,0.0005847595636860893
JONATHAN ERHARD,0.0005847595636860893
SINDRE SOREBO,0.0005902634919035295
VICTOR AUGUST RONNING SOLSTAD,0.0005902634919035295
ANDREA BUSCHMANN,0.000606197923180553
CONSTANTIN ENGELKE,0.000606197923180553
JAKOB MALCHOW,0.000622712503075985
JOSEPH JAECKY,0.000622712503075985
OSKA KNOBEL,0.0006470745650370647
BART MEYNENDONCK,0.0006470745650370647
FREDERIK LAY,0.0006620769077842173
CESAR SIERHUIS,0.0006667137395079601
SEBASTIEN BAUDIER,0.0006667137395079601
FRIIS JENSEN ANNELIE,0.0006695792202058012
SERRANO CASTRO MARINA,0.0006695792202058012
MANSY KHOULOUD,0.0006700678873292357
MAXIMILIAN OTT,0.0006720467613843281
LUKAS GRAF,0.0006726420240388603
CHRISTOFF SCHIEGG,0.0006726420240388603
HELENE GRUNDVIG HVIDSTEN,0.0006736766599535588
SOFIE FORLI,0.0006736766599535588
JAN CEGIELSKI,0.0006828929781762874
FINN DAMMANN,0.0006828929781762874
HANNAH QUINT,0.0007238374285067453
EMELIE JOY HARDER,0.0007238374285067453
VALERIAN TREGEL,0.0007345481543405141
HANNES BRAUNE,0.0007345481543405141
THIERRY SCHILBACH,0.0007374891814626731
PAUL HIRSCHBERGER,0.0007374891814626731
MARIA GRAZIA GAIDO,0.0007410434512634974
ANTOINE COMBY,0.0007428610032554234
LUCAS SUDAN,0.0007428610032554234
MONA MERZ,0.0007451474924908938
ALEXANDER BORODULIN,0.0007451474924908938
HANNA REVUTSKA,0.0007508974934803439
THOMAS THYM,0.0007565407305142551
REMO STEINMANN,0.0007565407305142551
MIRJA SPARN,0.000760140603987926
SABRINA QUEREN,0.000760140603987926
PATRA_XD_CIA RAULINO,0.0007813231767030253
JULIE ERHARDSEN,0.0007813231767030253
KARIN FENDL-RENN,0.0007830542517035701
LEONIE HEIDER,0.0007830542517035701
JAN BELIK,0.0007881627856281593
FELIX BONHAGEN,0.0007881627856281593
NISSEN FREDERIKKE TAUL,0.0007937408857830732
FRANSSEN LUCIE,0.0007937408857830732
SOREN HOMME HALAND,0.0008032942051394637
ANA WINTHER,0.0008032942051394637
ECEM GUZEL,0.0008045892313389441
AINSWORTH ELYSE,0.0008045892313389441
TILL KOLLREP,0.0008531795818933584
PIERRE-PHILIPP SCHABER,0.0008531795818933584
HINRICH MYLIUS,0.0008572439460039554
MAXIMILIAN RIBEIRO MULLER,0.0008572439460039554
STEFAN DR DOMOK,0.0008588205621913396
JOSEF MAURER,0.0008588205621913396
BROOKE WILSON,0.0008610936761843717
PERELLO MARGA,0.0008610936761843717
MARCO CASALINI,0.0008676087872905441
HENK WITTENBERG,0.0008676087872905441
THOMAS LEUKEL,0.0008726033426745221
WILMAR GROENENDIJK,0.0008726033426745221
NOAH TSCHOPP,0.0008859278519352567
TIMOTEO FILIPPINI,0.0008859278519352567
SARAH DOUGLAS,0.0008902983128860436
MARIA ERDI,0.0008902983128860436
SINDRE JOHANNES BLYDT AARNAES,0.0008982433795266957
IDA-LINN VITTERSO,0.0008982433795266957
BOJUN LIU,0.0008987329458784165
PAUL HOFFMANN,0.0008987329458784165
THOMAS BUTTNER,0.0009120855824193958
CHRISTOPH WURM,0.0009120855824193958
ALEJANDRO KUFFER,0.0009195442576915789
ARTEM FILATOV,0.0009195442576915789
BRECHT ZWAENEPOEL,0.0009306451487275675
MAX FRANK,0.0009306451487275675
JOANNA UTIGER,0.0009388832941229517
WALTER GAHWILER,0.0009388832941229517
RASZKA DOMINIKA,0.0009423925853622822
SZULC LAURA,0.0009423925853622822
ZOE CLAIRE AUBERSON,0.0009434234222163536
LEANDRO CASPAR,0.0009434234222163536
HENRY BRENNE,0.0009445809269477882
ELIA ARMBRUSTER,0.0009445809269477882
ESTHER GHEKIERE,0.0009621748979384912
LENNY ZUGER,0.0009621748979384912
HULDA LILJA HANNESDOTTIR,0.0009851313406625793
GUARAGNA NICOL,0.0009851313406625793
SAVELLI SARA,0.0009983469202291878
ARSENI MARIA VITTORIA,0.0009983469202291878
GAYA DATIASHVILI,0.001012122677303971
ELISAVET ILIOPOULOU,0.001012122677303971
HANS HABERLAND,0.001014857808015807
JETTE FINTZEN,0.001014857808015807
CHRISTIE OLIVIA,0.001016089017382021
ZITONG SHANG,0.001016089017382021
OLAV GRONLUND,0.0010313927867584912
MIKKEL JANSEN,0.0010313927867584912
UWE CLAASEN,0.0010490893604266026
RUDOLF FREUND,0.0010490893604266026
LEO CONRADT,0.001050435406855358
JAN GISSELMANN,0.001050435406855358
FELIPE FRAQUELLI,0.0010521106575350238
VIKTORIJA ANDRULYTE,0.0010521106575350238
GUDLEIK KJOPSNES,0.0010791961745003438
UNA BRYHNI UTHEIM,0.0010791961745003438
TERRY SCUTCHER,0.0010967489213459835
JACK DE RIJK,0.0010967489213459835
STEFANI MUZAKOVA,0.0010988095692246215
MIURA HONOKA,0.0010988095692246215
KIRANA WARDOJO,0.0011151752566021652
NAOKO KEMMOKU,0.0011151752566021652
KUMPINA ESTERE PAULA,0.0011183051060395675
JACOB OREN,0.0011183051060395675
IAN JONES,0.0011438319434749448
ENGDAHL SISSEL,0.0011438319434749448
MAXI BICHLER,0.0011588587627965954
MORITZ POPP,0.0011588587627965954
ELLA HEIDER,0.0011942491400954009
CORREA PONS MARIA ALEJANDRA,0.0013277020798485612
TAMM ELISA,0.0013277020798485612
MARTIN IGLESIAS,0.001374252381688407
ATTWELL CARYS,0.001374252381688407
CHARLOTTE VIDELO,0.0013864456761718885
SAMANTHA EDWARDS,0.0013864456761718885
MIRJA DOHLE,0.0013980769768101567
FRITZ BOHLKE,0.0013980769768101567
VASILEIA KARACHALIOU,0.001410811548187422
MAUD JAYET,0.001410811548187422
EMILIA BAYER,0.0014193863145130629
ARTHUR FROMM,0.0014193863145130629
SOBCZAK KLARA,0.0014197284783781451
ADAN LLEDO CLAUDIA,0.0014197284783781451
SHEILA MARTINEZ,0.0014235739555741585
YELYZAVETA VYNOHRADOVA,0.0014235739555741585
ALEXANDER DE BIE,0.0014240084184941246
MAARTEN BOOT,0.0014240084184941246
IRIS SINGLETON,0.0014982994209733773
LARA MERTEN,0.0014982994209733773
CONSTANZA OLIVARES,0.0015103584562936618
JACINTA AINSWORTH,0.0015103584562936618
PAULA MARINO,0.0015305608504102605
GABRIEL TRASTENBERG,0.0015305608504102605
CARACCIOLO GINEVRA,0.0015954005208907941
IVO SCAMPINI,0.0015954005208907941
FABIANA EBERLE,0.0017598739121137447
GASKELL-BROWN HANNA,0.0017666099994302562
OPSTAELE CANNELLE,0.0017666099994302562
THOMAS POTTHOFF,0.0018404623490026633
MICHON PERNELLE,0.0018404623490026633
BIANCA TUNGER,0.0018415929893614213
KARL SCHMID,0.0018415929893614213
CINGOLANI GIORGIA,0.0018759017658548454
VYNOHRADOVA YELYZAVETA,0.0018759017658548454
LINN NOACH,0.002021003592631669
NANNA SOFIE JUELL-BERGAN,0.002021003592631669
VAIMO'OI'A RIPLEY,0.0020280685993451075
GABRIEL VANTAJO,0.0020280685993451075
LETIZIA LAY,0.0020771146796935624
CHARLOTTE STROHFELDT,0.0020771146796935624
TIMON SIEDLER,0.0021077102277097257
MARIAN FIEDLER,0.0021077102277097257
SAVELON EMMA,0.002187770293840972
MICHALA NORSELL,0.002187770293840972
ISABEL BUSCH,0.0022414634689415886
LIN PLETIKOS,0.0022414634689415886
MATTEO WALLAU,0.002299864351940427
SYLVIE STANNAGE,0.002299864351940427
ISABELLA BERTOLD,0.002306510541662721
CATERINA ISABEL ROMERO AGUIRRE,0.002306510541662721
PIETER VAN LAER,0.0024022262672742396
MAX STIFF,0.0024022262672742396
