,Rating
THOMAS VEZ,8.481658299479577e-06
LEA SOPHIE CLAASEN,8.59873041691606e-06
LEVI VOGEL,8.59873041691606e-06
ADAN LLEDO CLAUDIA,8.921832496072693e-06
RASZKA DOMINIKA,8.921832496072693e-06
HANNA REVUTSKA,8.988708385734538e-06
JEANETTE SCHLOSSER,8.988708385734538e-06
PARK JEONGBIN,9.245958734897872e-06
IGNACIO GARCIA CANTELLI,9.245958734897872e-06
DIXON IONA,1.0472165843121128e-05
SAHLIN SVEA,1.0472165843121128e-05
JOSEPH JAECKY,1.0627422403591338e-05
JAKOB MALCHOW,1.0627422403591338e-05
SOFIE SLOTSGAARD,1.1244515512036824e-05
ROCA DE TOGORES BENABENT ASCENSION,1.1244515512036824e-05
AMELIE ELSTNER,1.1344841567679754e-05
MULLER JULIA MAGDALEIN,1.1344841567679754e-05
HANSSON-MILD MAJA,1.1371143231834345e-05
BALTHAZAR REMOTTI,1.1371143231834345e-05
FEDERICO ROGNONI,1.1645956984888821e-05
ROSINE BAUDET,1.1645956984888821e-05
MATHILDE HEIDER,1.1919252272996134e-05
FRANCISCO TRUJILLO,1.2072406438917167e-05
FRANCISCO SANTOS,1.2072406438917167e-05
HONOKA MIURA,1.224396884356761e-05
LINDA DOKOUPILOVA,1.224396884356761e-05
EVANGELIA KARAGEORGOU,1.3610583854292118e-05
MOEKA SUZUKI,1.410923821267863e-05
MARIELA MORAGA,1.4140832442083371e-05
TEA PETEH,1.4140832442083371e-05
MARTIN RENN,1.4686600037416574e-05
NUR SHAZRIN MOHAMAD LATIF,1.4727654206930048e-05
CARLOTTA RIZZARDI,1.4727654206930048e-05
MARIE BOLOU,1.563030567096626e-05
SOPHIE ZIMMERMANN,1.563030567096626e-05
DAVID BUCHLER,1.689317758965348e-05
LENA MARIE FISCHER,1.689317758965348e-05
BRINKERT SIGNE,1.708231882242443e-05
JUAN CRUZ PALOMBO,1.708231882242443e-05
MARIA LILI ZAMIT,1.7091783356843957e-05
JONATHAN BRINKMANN,1.7091783356843957e-05
SOFIIA NAUMENKO,1.7765642144860018e-05
OKYANUS ARIKAN,1.7765642144860018e-05
MAXIMILIAN RIBEIRO MULLER,1.7836140184504867e-05
TIMON SIEDLER,1.7836140184504867e-05
BERNARDO MARTINS,1.8708213596390342e-05
DEWEY MAURA,1.8708213596390342e-05
LINDA HENSEL,1.875672304147635e-05
BAUZA ROIG AINA,1.875672304147635e-05
SELINA EBERLE,1.9837873210652664e-05
WEAVER HANNE,2.0357715660414897e-05
ALVARO ANTONIO C. BASTOS,2.0357715660414897e-05
TOMBE YUMIKO,2.087341553434509e-05
MARIIA KISLUKHINA,2.087341553434509e-05
LOTTA GISSELMANN,2.1414974228662788e-05
HINRICH MYLIUS,2.1414974228662788e-05
JESSICA HERRMANN,2.260480842983323e-05
DAVIS LUCY,2.275476894454039e-05
UTHEIM UNA BRYHNI,2.275476894454039e-05
XU LIJIA,2.283623333662222e-05
SILVIA ZENNARO,2.283623333662222e-05
ANTONIO GANDOLPHO,2.4662214323215976e-05
LINA HARTENBERGER,2.482650772560588e-05
MICHEL QUAL,2.482650772560588e-05
JUSTUS FRIEDRICH LOECK,2.5317981077613814e-05
LENNY SCHULZE,2.5317981077613814e-05
AKSEL NAESHAGEN,2.558486462346861e-05
LUCAS VIDELA,2.663246466651965e-05
FRANCISCO MAROTTA,2.663246466651965e-05
ZYUZINA EKATERINA,2.712138477429589e-05
PEDRO WIEGAND,2.712138477429589e-05
ALCIR CACHAPUZ,2.7336357948351116e-05
STEPHANIE DEVAUX-LOVELL,2.7336357948351116e-05
MALIK BRETT,2.748505483790685e-05
IAN STEIGUBER,2.748505483790685e-05
KIRANA WARDOJO,2.7701718244724412e-05
MARA STRANSKY,2.9081818823566895e-05
CHARLOTTE ROSE,2.9081818823566895e-05
STEFANO PENDOLA,3.0090464787154624e-05
COLLINGRIDGE DAISY,3.0090464787154624e-05
SOFIA ALEJANDRA DAGOSTINO,3.09007819095514e-05
EDUARDO PEREIRA GUIMARAES,3.09007819095514e-05
BOROVKOVA ELIZAVETA,3.1041108203627424e-05
LIHUEL GOMEZ LACCHINI,3.1041108203627424e-05
PAUL PATALAS,3.181231986126301e-05
MARIAN FIEDLER,3.181231986126301e-05
GUSTAVO KIESSLING,3.216305905217479e-05
AGUSTIN GONZALEZ VILLALBA,3.216305905217479e-05
VIESTURS SIMSONS,3.251307002784972e-05
MAURICE HORRAS,3.251307002784972e-05
COUVERT DEWI,3.309774873630764e-05
THEA LUBAC,3.309774873630764e-05
THOMAS LEUKEL,3.310043252337639e-05
NATHALIE GUNST,3.310043252337639e-05
JOANNA UTIGER,3.335745313519032e-05
WALTER GAHWILER,3.335745313519032e-05
HELIO ARAUJO,3.7516377393591385e-05
ENGDAHL SISSEL,3.8334135897928635e-05
HATLOY MARINA,3.8334135897928635e-05
NOAH TSCHOPP,3.9756222480329824e-05
TIMOTEO FILIPPINI,3.9756222480329824e-05
LARS KREILAUS,4.042172468924517e-05
MIRJA DOHLE,4.171092627881652e-05
VALERIAN TREGEL,4.171092627881652e-05
HENRY BRENNE,4.3819472959162064e-05
ELIA ARMBRUSTER,4.3819472959162064e-05
SOFIIA LARYCHEVA,4.5916253538237556e-05
INES GMATI,4.5916253538237556e-05
LISBETZY ROJO SALAZAR,4.6916368003663474e-05
MIURA HONOKA,4.6916368003663474e-05
GEORG GRAW,4.911340667869875e-05
FELIX MINEUR,4.911340667869875e-05
GUSTAVO CORREA NASCIMENTO,5.027157460695414e-05
MONIKA MIKKOLA,5.027157460695414e-05
IAN RAWET,5.263741325224868e-05
CLAUDINE TATIBOUET,5.263741325224868e-05
MARINA HATLOY,5.2779715180571466e-05
TETIANA NIKITENKOVA,5.2779715180571466e-05
TOM STRUVE,5.31036245476819e-05
RICARDO GIESSLER,5.31036245476819e-05
ALISON YOUNG,5.372059302281178e-05
EMMA PLASSCHAERT,5.372059302281178e-05
VIOLET STAFFORD,5.443856636430683e-05
CLAUDIA SOBRAL LUSQUINOS,5.443856636430683e-05
SOPHIA MORGAN,5.5476135279751636e-05
KEYLA DARANI HERNANDEZ OVIEDO,5.5476135279751636e-05
JOSEPH RICHARDSON,5.570253484898528e-05
REBECCA COOK,5.570253484898528e-05
MANUEL CADARSO,5.886991320258185e-05
EVIE SAUNDERS,5.886991320258185e-05
JACK DE RIJK,6.142454218432287e-05
CESAR SIERHUIS,6.142454218432287e-05
THOMAS POTTHOFF,6.51698970922349e-05
MICHON PERNELLE,6.51698970922349e-05
EMILS AMSILS,6.588487544754658e-05
RICARDS MUCINS,6.588487544754658e-05
KLARA HIMMELOVA,6.63360144876467e-05
JUAN GRUNWALDT,6.63360144876467e-05
SIJP TE WITT,6.875324909221571e-05
MARTIJN VAN DIJK,6.875324909221571e-05
WOLFF HELENA,7.112280402569638e-05
CASTRO NUNEZ ADRIANA,7.112280402569638e-05
HENRIK PETERS,7.124167461487472e-05
NICLAS PERBAND,7.124167461487472e-05
BIANCA TUNGER,7.226599466260651e-05
KARL SCHMID,7.226599466260651e-05
VALENTIN FERNANDEZ,7.30886021522972e-05
MATTES HAMANN,7.30886021522972e-05
MORTEN BEN BORCHARDT,7.322630697032475e-05
BARBARA SCHOL,7.322630697032475e-05
TUZUN ECE,7.498566949399619e-05
PERES LUISA,7.498566949399619e-05
OPSTAELE CANNELLE,7.634244180976295e-05
BOCKL JOHANNA,7.634244180976295e-05
MARTINA REINO CACHO,7.794667563184205e-05
FLORENCIA CHIARELLA,7.794667563184205e-05
MIREYA BIBILONI,8.340397126595455e-05
MOLLY HIGHFIELD,8.340397126595455e-05
SOREN HOMME HALAND,8.439972449746831e-05
MIKKEL JANSEN,8.439972449746831e-05
SOBCZAK KLARA,8.51868285104109e-05
ESCUDERO AMAYA,8.51868285104109e-05
MAXIMILIAN ELSTNER,8.578758783689595e-05
MARTIN VAN OLFFEN,9.29644346634149e-05
TERRY SCUTCHER,9.29644346634149e-05
HANNES BRAUNE,0.00010734302894904748
EVA WIESE,0.00010734302894904748
PELAYO SALVADORES-HANSEN,0.00010999743109819121
METTE AABYE,0.00010999743109819121
TIMO LAUKHARDT,0.00011120823058753715
THORBEN FILLMANN,0.00011120823058753715
HELENE GRUNDVIG HVIDSTEN,0.00011602768814665779
EMILIE K NILSEN,0.00011602768814665779
OLAV STANDNES GRONLUND,0.0001224365428746483
THORSTEN WYK,0.0001236712228518716
ALEXANDRA BEHRENS,0.0001236712228518716
ERIK BOEN,0.00012490492916522066
ALBERTINE LIND,0.00012490492916522066
ANA EMILIE WINTHER,0.00012654648304904077
EMIL SCHONING-OLSEN,0.00012654648304904077
AUDYOVA MARKETA,0.00012716608178876175
KHELIF THEA,0.00012716608178876175
CELINE REEGEN,0.00012760016480354558
FEDERICO FIERLI,0.00012760016480354558
SANKO EKATERINA,0.00013526816226558467
EMILIA BAYER,0.0001383191911760731
TONI SCHMIDT,0.0001383191911760731
JESSE MO METT,0.0001417484386518142
LINE-ANNELIEK PAHLER,0.0001417484386518142
INI BEATRICE,0.00014175489258643975
NATALIA ARIZA SANCHEZ-BARRIGA,0.00014175489258643975
MAITE CARLIER,0.0001423319918283493
JULIA BUESSELBERG,0.0001423319918283493
MARTIN IBANEZ,0.00014560075556240617
AGATA BARWINSKA,0.00015037737929441932
ARTHUR FROMM,0.0001512053190054215
JARI MUSSBACH,0.0001512053190054215
JAN PUTZIER,0.00015141475277170217
MARC MESSERLI,0.00015141475277170217
JULE-JOHANNA BLANK,0.00015255301406695755
BO MOERKERKE,0.00015255301406695755
BAS BLOKZIJL,0.00015401462486589224
ISABELLE DOMPAS,0.00015401462486589224
ANNA BRZOZOWSKA,0.0001550809835720008
MARGA PERELLO,0.00015553874212947
LILLY MAY NIEZABITOWSKA,0.00015553874212947
LUISE JOHN,0.0001572152880236228
SANTINO LEIBIK,0.0001572152880236228
FOMICHEVA ALINA,0.00015816716776691957
KOURAVELOU ARGYRO,0.00015816716776691957
ANA PAULA ROJAS,0.00015932050517394677
ISABELLA MENDOZA CABEZAS,0.00015932050517394677
BERTHOLD OELZE,0.00016359768363134814
PHILIPP VAN HUSEN,0.00016359768363134814
KLAUS SARZIO,0.00017075973786202456
WILFRIED LIEKMEIER,0.00017075973786202456
ALEJANDRA VEGA,0.00017412556175175784
KARLA SAVAR,0.00017412556175175784
KLAEBOE MIA,0.00017692106451948797
KILMARTIN SOPHIE,0.00017692106451948797
JAKOB SUIKAT,0.0001834153678119833
VICTOR AUGUST RONNING SOLSTAD,0.00018705585365687193
SINDRE SOREBO,0.00018705585365687193
HANNE BIRKELAND,0.0001887324607037538
BENDIK STENING,0.0001887324607037538
LUCAS ZORZI,0.0001920641964254589
FEDERICA CATTAROZZI,0.0001920641964254589
OSKA KNOBEL,0.00019292247631649527
ELLA HEIDER,0.00019404809922086462
LEONIE HEIDER,0.00019404809922086462
MENDOZA CABEZAS ISABELLA,0.00019827731961540168
SZULC LAURA,0.00019827731961540168
KLEOPATRA ANASTASSIOU,0.00020370717342334073
ARGYRO KOURAVELOU,0.00020370717342334073
PAULINE LIEBIG,0.00020542874429368922
ALBANO CAROLINA,0.00020542874429368922
ANDRIANI GEORGIOU,0.00020751177620922397
ALISE SANTORUM,0.00020751177620922397
ELENA VOROBEVA,0.00021028056074230393
TIRIL BUE,0.00021028056074230393
GRY DAHL,0.00021197509110268596
ELISA HARTENBERGER,0.00021618580410979075
TATIANI BOUGIATIOTI,0.00021618580410979075
ANA JOVANOVIC,0.0002182056436195664
RAMYA SARAVANAN,0.0002182056436195664
MARLENE BRANDIS,0.00021828782899949945
ARMANDO MORENO,0.00021828782899949945
ARTEM FILATOV,0.00022205111979204062
ALEJANDRO KUFFER,0.00022205111979204062
IDA-LINN VITTERSO,0.00022210883880046612
ANA WINTHER,0.00022210883880046612
LEON PFAFF,0.0002222753607093104
MORITZ FISCHER,0.0002222753607093104
ZOE CLAIRE AUBERSON,0.00022309227258795992
LEANDRO CASPAR,0.00022309227258795992
NAGISA MIURA,0.00024349324864966283
MARIELA NIKOLOVA,0.00024349324864966283
MARIANNE BERG,0.00024908933225953095
FELIPE BLAS ALFARO,0.0002509166793693421
SIMON STRACKOW,0.0002541922300752315
VICTOR HENSEL,0.0002541922300752315
JAN GISSELMANN,0.00025533077402517795
LEO CONRADT,0.00025533077402517795
LUKAS FANGMEYER,0.00026478105342943645
SIMEN HETLE ENGEN,0.00026685270926282717
NANNA SOFIE JUELL-BERGAN,0.00026685270926282717
MALIN KORNICH,0.0002683332250388994
ANN-SOPHIE HEINRICH,0.0002683332250388994
MIKA HYNER,0.00027271951199269855
MIRJA SPARN,0.00027271951199269855
SOREN HAMPEL,0.0002729682913658897
JESSICA WEBER,0.0002729682913658897
VARVARA PORTOLOU,0.0002760843364327703
ZOFIA WOJCIK,0.0002760843364327703
MORITZ POPP,0.0002763860061448831
MAXI BICHLER,0.0002763860061448831
HANNAH QUINT,0.00027860892811741757
EMELIE JOY HARDER,0.00027860892811741757
MAUD JAYET,0.00028566063547415867
VASILEIA KARACHALIOU,0.00028566063547415867
PEDRO RODRIGUEZ REYNOSO,0.0002878902409060178
LUIZ FELIPE GIAGIO,0.0002878902409060178
SEBASTIAN RODE,0.0002880697578396519
LASSE WEIGT,0.0002880697578396519
MIA MARIN LILIENTHAL,0.00029172403176396894
MARIA VLACHOU,0.00029172403176396894
LUCAS SUDAN,0.00029215476046220686
FLORIAN CIESLA,0.00030303482393729533
JONATHAN ERHARD,0.00030303482393729533
CAROLINE SOFIA ROSMO,0.0003036870782772815
VERONICA JORDANA,0.0003036870782772815
CHRISTOFF SCHIEGG,0.0003049169315497698
LUKAS GRAF,0.0003049169315497698
JOSEF MAURER,0.00031932401091349684
STEFAN DR DOMOK,0.00031932401091349684
DIRMA EISENGA,0.00032173321835942575
ALICE VIRGINIA GRASSI,0.00032173321835942575
COLLIN FINLEY RIEHL,0.0003289063666996491
UTE NOACK,0.0003289063666996491
AUGUST SJURSEN-ERIKSEN,0.00033129630312208095
VILDE ANDREA BLYDT AARNAES,0.00033129630312208095
CAREN NIEZEN,0.00033141873054834967
JOAQUIM DUARTE ARGERICH,0.00033141873054834967
JACOB OREN,0.0003355630427321206
KUMPINA ESTERE PAULA,0.0003355630427321206
ELLION DE JESUS,0.0003356040130752097
MANUEL ROMAN,0.0003356040130752097
MORITZ LUTKE NOTARP,0.00033619766047136504
MATTI RODRIAN,0.00033619766047136504
FELIX BONHAGEN,0.0003419089783582389
JAN BELIK,0.0003419089783582389
MARIT BOUWMEESTER,0.00034528010516014307
JOSEFIN OLSSON,0.00034528010516014307
PETER KOLOSKE,0.0003467536468587619
FRANZ LASCH,0.0003467536468587619
ABREU GARCIA INES,0.0003477115554942902
EDWARDS SAMANTHA,0.0003477115554942902
ALEKSANDER KRYSIAK,0.0003625977916584446
YOLANDA GEBEL,0.0003625977916584446
DINA IBRAHIM,0.0003638715111124182
KANAPAN PACHATIKAPANYA,0.0003638715111124182
CLAIRE MERRY,0.0003642943485535063
CUMPSTY ELEANOR,0.0003642943485535063
ALBERTO VARILLAS,0.0003675649356617412
ROMI SAFIN,0.0003675649356617412
SEBASTIEN BAUDIER,0.00036896383025851356
IAN JONES,0.00036896383025851356
DONGSHUANG ZHANG,0.000373995016645489
JUAN PABLO CARDOZO,0.000373995016645489
PETRA MASTELIC,0.00039656385391010496
MARIA ELENI KALAKONA,0.00039656385391010496
CORREA PONS MARIA ALEJANDRA,0.0003972573251821222
DERYCKERE AUDREY,0.0003972573251821222
MIA BECKMANN KLAEBOE,0.00039881813428164445
KAORU ARAI,0.0004123288527308152
IUORIO ALINA,0.0004123288527308152
MARTA LIVA RUPENHEITE,0.0004143210417250088
JEKABS CODARS,0.0004143210417250088
KLAUS SCHULTE,0.0004225072645610942
VICTORIA LAPPE,0.0004225072645610942
KIM TAN,0.00044002635103352066
WILMAR GROENENDIJK,0.00044002635103352066
MARCELO FREZZA,0.0004410467708662987
DIANA MARKOVA,0.0004410467708662987
LEVIAN BUSCHER,0.00044629291035034127
LARISSA UHDE,0.00044629291035034127
BART MEYNENDONCK,0.0004571283646776064
ESTHER GHEKIERE,0.0004571283646776064
THOMAS THYM,0.00045904433328284184
REMO STEINMANN,0.00045904433328284184
SERRANO CASTRO MARINA,0.000463396953246229
FRIIS JENSEN ANNELIE,0.000463396953246229
AENNA HARTENBERGER,0.0004753863938657344
HANS HABERLAND,0.00047724797752036194
JETTE FINTZEN,0.00047724797752036194
JAN CEGIELSKI,0.000478707349579604
FINN DAMMANN,0.000478707349579604
LEVIN KOSKA,0.0004907479096287136
FELIX KLIER,0.0004907479096287136
PIERRE VANDECLEE,0.0005042161864806908
LAURA BOUCKAERT,0.0005042161864806908
JOSEPHINE HEEGAARD,0.0005064372382449339
ASCENSION ROCA DE TOGORES BENABENT,0.0005064372382449339
JESPER FREIENSTEIN,0.0005116295193351539
THEO PIESKER,0.0005116295193351539
OLAV GRONLUND,0.0005117349914232418
GUDLEIK KJOPSNES,0.0005117349914232418
KERSTIN NOLLERT,0.0005134149019098074
TILL HEIMANN,0.0005148858291431522
HENRIK KULIK,0.0005148858291431522
ANNA-KATHARINA SCHMOLZER SCHMOLZER,0.0005155171867789413
HENRIETTE SCHADE,0.0005155171867789413
PIETER HUIZER,0.000519905310794412
MAARTEN BOOT,0.000519905310794412
MARIA ERDI,0.0005234837163516828
SARAH DOUGLAS,0.0005234837163516828
ANTON THONFELD,0.0005360625418236527
MAX STRUVE,0.0005360625418236527
ERIK RISSANEN,0.0005362573685928389
VIDMAR LANA,0.0005448831468989488
GASKELL-BROWN HANNA,0.0005448831468989488
MARCO CASALINI,0.0005481942290667441
JILLIAN LEE,0.0005489175844818603
JOAO PEDRO OLIVEIRA,0.0005489175844818603
CHARLOTTE STROHFELDT,0.0005581641901199743
LETIZIA LAY,0.0005581641901199743
VINCENT THOMAS,0.0005591680505766516
LEON KAHL,0.0005645247486108527
JONATHAN RIECK,0.0005645247486108527
PAULA LAIPNIECE,0.0005676791166396646
RIHARDS PLAVINS,0.0005676791166396646
INGRID BOEN,0.0005949897853448143
FREDERICA BRAATZ,0.0005949897853448143
FINN PETZOLD,0.0006103547554720658
LENA ABENDROTH,0.0006103547554720658
MAX STIFF,0.0006141593977143684
BRECHT ZWAENEPOEL,0.0006141593977143684
PIERO CASTANEDA,0.0006144267682125282
MARIANA CRESPO,0.0006144267682125282
ENNIO TURRIN,0.0006187659451415406
ANTOINE COMBY,0.0006187659451415406
CRISTINA PUJOL,0.0006257724525005538
JOAQUIN GALVAN,0.0006257724525005538
BEATA DOKOUPILOVA,0.0006347958372561702
MARINA SERRANO CASTRO,0.0006347958372561702
TILL KOLLREP,0.0006353338552145901
PIERRE-PHILIPP SCHABER,0.0006353338552145901
SABRINA QUEREN,0.0006456872255067573
BETTINA CIESLA,0.0006456872255067573
SILVIA GOEBEL,0.0006537631544575779
TIM WIRTH,0.0006537631544575779
NINA LOSER,0.0006565614049850584
CHRISTIAN DEMLEITNER,0.0006565614049850584
EVA DEICHMANN,0.0006611080348743895
JANNES LLULL,0.0006611080348743895
ARON HEIMONEN,0.0006762348689854562
ALEXANDRE FRISSEN,0.0006788772939159796
VICTOR CAMBIER,0.0006788772939159796
SANDER WOLFF,0.0006837429340328839
PAULINE BASTIAN,0.0006837429340328839
NILS FLORYZAK,0.0006923397534594201
TOBIAS SORGE,0.0006923397534594201
ROELAND DEPLANCKE,0.000696975441677297
FLORIS MAES,0.000696975441677297
JOHANNA WILD,0.0007168710646476905
TOM NACHTSHEIM,0.0007168710646476905
MARTIN IGLESIAS,0.0007214321671019582
CONSTANZA OLIVARES,0.0007214321671019582
EMILS MIKUS BASKEVICS,0.0007304180587880461
SARONA ALIDA CAUNE,0.0007304180587880461
LUKA SCHERENS,0.0007305441176696071
LUCA VANLAEKE,0.0007317539866857825
JEAN-LAURENT DIRIX,0.0007317539866857825
LUCILLE ANDREY,0.0007367339498823704
MARIE DIETMAIR,0.0007367339498823704
ANG JANIA,0.0007450819420379346
ERKAN ZULAL ALEV,0.0007450819420379346
JONAS BARRAUD,0.0007671542910960786
SHANA BURGER,0.0007671542910960786
KERSTIN ALTMANN,0.0007813101656641457
FABIANA EBERLE,0.0007813101656641457
PIA CONRADI,0.0008073894537534657
CATERINA ROMERO,0.0008073894537534657
BERNARDO LOW-BEER,0.0008207056434642832
TRISTAN SCHNITZER,0.0008207056434642832
ANGELA ANDUGAR GISBERT,0.0008243301159714
SHNITKO SVETLANA,0.0008243301159714
EMIRI KOYA,0.0008313325407105934
LUCY EDE,0.0008313325407105934
THEO ROMEY,0.0008351451168572989
JAKOB FEHLBERG,0.0008351451168572989
MAXIMILIAN RUDEBUSCH,0.0008380841101744391
NEELE LUISA NAGEL,0.0008380841101744391
MATTIVI EMMA,0.0008781628354661092
ARSENI MARIA VITTORIA,0.0008781628354661092
FELIPE FRAQUELLI,0.0008856124631665036
VIKTORIJA ANDRULYTE,0.0008856124631665036
CHRISTINA MARIA MENI,0.0008876867731068065
PERINE MILLERET,0.0008876867731068065
WIND ROOS,0.0009360452759470026
LISA FASSELT,0.0009360452759470026
JACOB HOFFMANN,0.0009625104783441569
GEORG JENSEG,0.0009625104783441569
ANDREAS NEUMANN,0.0009763281659048382
LORENZ HACKBUSCH,0.0010383596663978874
PAUL ULRICH,0.0010383596663978874
MILDA EIDUKEVICIUTE,0.0010888896883846767
SANTIAGO TOKER,0.0010888896883846767
MOMOKO TADA,0.0010931948766125356
RAFAEL TRINDADE,0.0010931948766125356
PAUL HOFFMANN,0.001126838124346033
PAUL HIRSCHBERGER,0.001126838124346033
ALEXANDER BORODULIN,0.0011381666840778694
BOJUN LIU,0.0011381666840778694
LENNY ZUGER,0.001151628307129146
JACQUES PERRET,0.0011604550421745884
AGNES BOMER,0.0011604550421745884
ARNDT KLINGENBURG,0.001165788515753247
FINN BICKERT,0.001165788515753247
LEONARD ALEXANDER MAIER,0.0012081768597374256
AMELIE RITSCHEL,0.001242470681489668
VAIMO'OI'A RIPLEY,0.0012497378870724605
ISABELLA FILIPPO,0.0012497378870724605
ELISABETH WEGNER,0.001253475394400679
MARCUS ANDERER,0.001253475394400679
JULIEN KUPFERMUNZ,0.0012575686635363835
MATTIS PEIRS,0.0012575686635363835
OKE NOMMENSEN,0.0012610080603583345
RUBEI YUAN,0.001272211017120042
FELIPE WENZEL,0.001272211017120042
THOMAS BUTTNER,0.0012740527767993448
CHRISTOPH WURM,0.0012740527767993448
SEBASTIEN VAN DE VOORDE-VAN BOCXLAE,0.001279108244668671
BAVO SMETS,0.001279108244668671
EMILIE VAN DE VOORDE-VAN BOCXLAER,0.001295459908359508
BRISTULF NOREN CAROLINE,0.0013349782990593176
MARLENE RIQUELME ANTONETTI,0.0013349782990593176
MAXIMILIAN OTT,0.001356335446058586
FREDERIK LAY,0.001356335446058586
JUERGEN LEMKE,0.0013660185535269522
JENS BRELLE,0.0013660185535269522
KELLY-ANN ARRINDELL,0.0013730653030805545
GABRIEL VANTAJO,0.0013730653030805545
MAX SCHWARTING,0.0013875340503690394
MORITZ HARTMER,0.0013875340503690394
LUCIANA ANDREA CARDOZO,0.001427020773068143
LUKOYANOVA ALEXANDRA,0.0014384961668101877
LUBAC THEA,0.0014384961668101877
JULIUS BRULL,0.0014647702364057598
EMILIA WACHS,0.0014647702364057598
BAUTISTA BECERRA,0.001470426655190821
PAULINA CZUBACHOWSKA,0.001470426655190821
UWE CLAASEN,0.0015163300328131428
RUDOLF FREUND,0.0015163300328131428
HANNAH ANDERSSOHN,0.001536222239067711
PEDRO MADUREIRA,0.001536222239067711
MAFALDA PIRES DE LIMA,0.0015800165593537535
VICTORIA CHAN,0.0015800165593537535
