,Rating
"EDOARDO CAMPOLI, LORENZO CIANCHI",1482.6483131249713
"FANTELA, FANTELA",1482.6506024096307
"BRIJRAJ VERMA, PANKAJ KUMAR",1482.6690006653137
"BEN CRIPTON, RAFAEL PEDRO",1482.7312828208637
"MATTHEW GRAHAM, ALEXANDER HUME",1482.8727332844062
"INSUB KIM, KWON JINKYUNG",1482.9498736509195
"ROYLA, PHILIPPHEINRICH, TOM",1482.9508196721317
"NICLAS LEHMANN, NIKLAS HABERL",1483.0220698500505
"BEAU JUNK, ALEXANDER MARINELLI",1483.1084381281341
"LOUIS CHAMBET, ENZO LOBRY",1483.113429404041
"BEN PATERSON, SEAN PATERSON",1483.1235461198592
"BERTHET, NILSEN",1483.1325301204743
"KOSTIS KAZANTZIS, ANGELOS BOUMPOURAS",1483.2011202047186
"LIAM WALZ, ABIE GRIGGS",1483.3466674362485
"MARKO SMOLIC, JURAJ RADACIC",1483.4521773769322
"DAVID AMES, PJ BUHLER",1483.4609685785238
"PIRMIN SABLATNIG, JOHANNES SABLATNIG",1483.473919584471
"MAX BOEHME, JUSTUS SCHMIDT",1483.5
"DANIEL BJORNHOLT, NICKLAS HEIDE-JORGENSEN",1483.5785456831106
"LFLAOMRBIRSI, EVXA, NB ADRET",1483.6065573770497
"BENJAMIN JOSE GREZ AHRENS, CRISTOBAL GREZ AHRENS",1483.6077634849867
"ANDERSSON, BRORSSON",1483.6144578313178
"HAYDEN HARDING, CASEY BATES",1483.6212586409545
"KEVIN FISCHER, JAUVIN YANN",1483.652960925412
"PIOTR SZLACHCIC, LUKASZ WLOCH",1483.6751763891523
"IOANNIS ORFANOS, PAVLOS SERAFEIM KAGIALIS",1483.7785530649378
"ALEXANDER HEINZEMANN, JUSTIN BARNES",1483.8644597418863
"KJELL HASCHEN, IVEN ANTON FROMM",1483.882284903814
"STEFAN SCHNEIDMADEL, LUKAS MEIER",1484.0
"SANDIP JAIN, MUNNA PANDIT",1484.0326370289501
"MICHAEL SABOURIN, ANDREW PERSON",1484.0492038726413
"LAW, DINGEMANS",1484.0963855421614
"JOHANNES SCHEFFOLD, NICK FEDERSPIEL",1484.2011923117436
"AMAN MOHAN VYAS, SHUBHAM PILLAI",1484.2613490607555
"CMOARSCDIIAN,I , GPIIAENTRMOARCO",1484.2622950819677
"ALEC ANDERSON, CHRISTOPHER BROCKBANK",1484.278558390438
"NIKOLAJ HOFFMANN BUHL, MATHIAS BERTHET",1484.3123924306958
"PEDRO COSTA, JOAO BOLINA",1484.3341086204935
"GILLIES MUNRO, DANIEL HARRIS",1484.50877824125
"PHILLIP HADAMCZIK, JONAS VON MAYDELL",1484.5125956145546
"JOHN JACK GOGAN, HUNTER HOY",1484.577436667018
"DOLIANITIS, GIOTOPOULOS",1484.578313253005
"ALEXANDER HEINZEMANN, CLIFTON KARTNER",1484.637439166759
EDVIN GIPPERTH,1484.7862875002636
"MACIEJ KRUSIEC, ADAM GLOGOWSKI",1484.889664176049
"MARTIN EDUARDO CUBRIA, EDUARDO ANDRES LOPEZ SEGURA",1484.9170867656735
"KMEANRNTIISN,H ,A MNAATLOOLE",1484.9180327868858
"JOHANNES REDER, PAUL LUCAN",1484.9284650390161
"THAKUR, RANGAD",1485.0602409638486
"THEO WILLIAMS, DREW BARNES",1485.1683333194726
"EMIL KJAER, CARL LAURITS SCHOUW NIELSEN",1485.1726074844591
"FREDERIKJUST MELSON, ANDERS BIGUM JOHANSEN",1485.3418430558193
"XIN WANG, CHAO XIANG",1485.3962733925866
"FABIAN RIEGER, TOM HEINRICH",1485.4452197316048
"ED POWYS, DAVID EVANS",1485.5
"ALVES, ALVES",1485.5421686746922
"FREDERICK STRAMMER, MICHAEL KUSCHNER",1485.5445730000513
"BONGJIN CHAE, DONGWOOK KIM",1485.5728244705915
"BGEORUTLIONN, ,Y COOUREENNNTIN",1485.5737704918038
"KLAES MEIE, R-ANDERSEN, CARL EMIL BAAD NIELSEN",1485.5790377781314
"MARTIN WIZNER, JAIME WIZNER",1485.602715011341
"LINUS RINDSFUSER, CEDRIC SCHENK",1485.6557377662887
"JORDAN JANOV, GRANT JANOV",1485.8082058977875
"SOLUNE ROBERT, VALENTIN SIPAN",1485.8240710243906
"ANAND THAKUR, VISHAL THAKUR",1485.8508188471321
"PETER LIN JANEZIC, ANZE PODLOGAR",1485.897398611375
"STYLIANOS SOTIRIOU, DIMITRIOS BENAKIS",1485.9041270784592
"DYLAN JONES, EDWARD COLEMAN",1485.9150033721528
"WEI HONG, WANG LIUHAN",1486.0007752871604
"KOH, TAN",1486.0240963855358
"MORITZ DORAU, RIKO ROCKENBAUCH",1486.0328225382227
"LOGAN DUNNING BECK, OSCAR GUNN",1486.1393166756422
"STEPHEN MORRISON, ED POWYS",1486.2285621755095
"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",1486.2295081967218
"ANDER BELAUSTEGUIGOITIA, DANEL BELAUSTEGUIGOITIA",1486.251471625204
"NAEL GWENDAL, GAUTIER GUEVEL",1486.3053643016776
"CHRISTOPHER WILLIFORD, DUNCAN WILLIFORD",1486.3176731436945
"MARK HASSETT, OISIN O'DRISCOLL",1486.3692433575288
"WADE WADDELL, IAN MACDIARMID",1486.4021450491118
"RHYS MARA, DAVID GILMOUR",1486.5
"COSTA, BOLINA",1486.5060240963794
"MICKEY MARTIN, ARNE BOHM",1486.666666666667
"BERTRAM RADICH, JONATHAN WEIMANN",1486.666666666667
"PETAR CUPAC, PAVLE KOSTOV",1486.6875430982163
"BRADLEY FUNK, SAMUEL HODGES",1486.8343596365985
"JUSTUS SCHMIDT, JUSTUS SCHMIDT, MAX BOEHME",1486.8842998804275
"KOARGFIAANLOISS,,  IPOAAVLNONSIS",1486.8852459016398
"WESTERLIND, ARONSSON",1486.987951807223
"SAM CURTIS, BEN CLEGG",1487.0085097224862
"TIMOTHEE DEPERY, GOULON CORENTIN",1487.1118863982717
"CLAUDIO DE FONTES, GIOVANNI SANFILIPPO",1487.1355464342266
"ZIHE LI, DIANJI LI",1487.2144552107686
"JAKOB PORTHUN, MALTE JACOBS",1487.323145118868
"STAPLES, STAPLES",1487.4698795180666
"CARLOS PAZ, LUIS BUGALLO ARRIOLA",1487.5
"HANS HENKEN, JUDGE RYAN",1487.5039164488066
"GASTON TERRAB, FEDERICO GARCIA",1487.5400375853455
"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",1487.5409836065578
"EMIL JARUDD, JULIUS HALLSTROM",1487.5640652780419
"GANAPATHY KELAPANDA, VARUN THAKKAR",1487.6465565340363
"CHARLIE HIBBEN, SCOTT RASMUSSEN",1487.6543597439415
"SANGWOO BAE, KYOUNGDUK KIM",1487.6674419538274
"ZAIDING WEN, TAO ZHANG",1487.6690006653141
"FIN ARMSTRONG, EWAN GRIBBIN",1487.7215824483496
"HARRISON SLY, THOMAS DWYER",1487.7238227435184
"JOAKIM SALSKO, V-IVERSEN, ANDERS JOHANSEN",1487.7645921947378
"PRZYBYTEK, PIASECKI",1487.9518072289102
"JOAKIM SALSKO, V-IVERSEN, MARCUS BAY",1488.1196208335975
"JOHN FERGUSON, ARTHUR FERGUSON",1488.1668509314648
"DOUGLAS LEUNG, AUGUSTIN CLOT",1488.1833601726316
"MARKUS SOMERVILLE, AARON HUME-MERRY",1488.1957752902636
"FNROABNLCE,I SP,R IMNCAENU",1488.1967213114758
"LINOV SCHEEL, MAXIMILIAN STINGELE",1488.222997509383
"SEAN DONNELLY, TADGH DONNELLY",1488.2297084738075
"ALEXANDER HEINZEMANN, EDWARD COLEMAN",1488.2697443593263
"HASSON, HARDEE",1488.4337349397538
"HUW EDWARDS, ROWAN EDWARDS",1488.4470218440626
"JAMES WIERZBOWSKI, WILLIAM PHILLIPS",1488.5
"LENNART FROHMANN, MAGNUS FROHMANN",1488.564828675379
"MALTHE EBDRUP, SEBASTIAN WRIGHT OLSEN",1488.6134676995134
"PONTUS DACKHAMMAR, MARCUS HOGLANDER",1488.6751763891532
"PANAGIOTIS KAMPOURIDIS, STELIOS NOUTSOS",1488.6948247528771
"JONATHAN GOLDSBERRY, CHAD FREITAS",1488.7550862255823
"ANAND THAKUR, SATYAM RANGAD",1488.7756557050297
"TIAGO ALVES, RICARDO ALVES",1488.7785530649387
"GRAEME WILLCOX, ANDREW TARBOTON",1488.8515129951816
"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",1488.8524590163938
"MARSANS BALCELLS, RUIZ IBANEZ",1488.9156626505974
"WILLIAM JONES, EVAN DEPAUL",1489.079697153451
"STYLIANOS SOTIRIOU, ALFONSO PANAGIOTIDIS",1489.1027595489807
"SHINGEN FURUYA, SHINJI HACHIYAMA",1489.2282084333451
"SEAN DONNELLY, MARCUS OLEARY",1489.2921014026515
"ISAAC KALE MCHARDIE, WILLIAM MCKENZIE",1489.3341086204944
"KALINCHEV PAVEL, KARACHOV PAVEL",1489.3433215196999
"BART LAMBRIEX, PIM VAN VUGT",1489.3563172159327
"ABU, WIRTHEIM",1489.397590361441
"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",1489.5081967213118
"ALEXANDR MOSKVICHEV, KIRILL ELCHANINOV",1489.7584972538987
"JAMES OLSSON, HENRIK MERGED ERIKSSON MERGED",1489.7862875002645
"DEHN-TOFTEHOJ, FUGLBJERG",1489.8795180722846
"DONG GYU LEE, WONJAE LEE",1489.886766816141
"CARL EMIL SLOTH, ANDREAS HOFFMANN-PETERSEN",1489.9037902801588
"JOSE PEDRO CHIFFLET, FEDERICO RADOVITZKY",1489.9150033721528
"HARRY PRICE, HARRY MORTON",1489.9315568138175
"RORY HUNTER, NEIL HUNTER",1489.9885458008714
"YANNIS SAJE, JULIAN DEUSCHL",1490.019374129924
"KLAES MEIE, R-ANDERSEN, CARL EMIL NIELSEN",1490.0901735900861
"BENJAMIN GREZ, EXEQUIEL GREZ AHRENS",1490.11589820548
"SANTIAGO SILVEIRA, PHILIPP UMPIERRE",1490.1629884050176
"WWIIZZNNEERR,,  JMAAIRMTIEN",1490.1639344262298
"OLIVER MANTON, JACK LLOYD",1490.2126923067397
"AKIRA SAKAI, RUSSELL AYLSWORTH",1490.2736965971628
"YI NIAN KOH, JEN-E TAN",1490.3338978070406
"EMILE AMOROS, BREWAL NAEL",1490.3418430558202
"GANZEVLES, GAST",1490.3614457831281
"ANATOLE MARTIN, MALO KENNISH",1490.4452197316054
"PHILIPP ROYLA, TOM HEINRICH",1490.4998094561709
"MANU DYEN, MARC MALLARET",1490.5
"TOM SIGANTO, JOEL TURNER",1490.5039164488066
"HARRY MELGES IV, WILLIAM ROWE",1490.5552898691558
"ARISTIDE GIROU, NOAH CHAUVIN",1490.7466468571965
"MARIUS WESTERLIND, OLLE ARONSSON",1490.7640053339223
"LOUIS CHAMBET, MERIK REGNAULT",1490.8007458204415
"ARUMAOLR, OLSU,C AESMILE",1490.8196721311479
"HUISMAN, SWART",1490.8433734939717
"TOM FYFE, JAMES WILSON",1490.8508188471326
"JOLBERT VAN DIJK, PIM VAN VUGHT",1490.8973986113758
"AHMED AL HASANI, ABDUL RAHMAN AL MAASHRI",1490.9978779272524
"RUSSELL WILLIAMS AYLSWORTH, AKIRA LUKE SAKAI",1491.000775287161
"DANIEL NYBORG, SEBASTIAN EMIL WRIGHT OLSEN",1491.0204061482254
"MALTHE EBDRUP, CLEMENT AASHOLM-BRADLEY",1491.1111111111113
"SARAH ROECK, JULIAN GABRIEL",1491.1111111111113
"SADE, REUVENY",1491.3253012048153
"THEO REVIL, TIMOTHEE DEPERY",1491.3375229794503
"ISAAC , MCHARDIE, TRENT RIPPEY",1491.397082284999
"IVAN ZOTOV, IVAN ZOTOV",1491.4529541669315
"NICO DELLE - KARTH, NIKOLAUS RESCH",1491.4575425171524
"DAVID SCHUH, LORENZ PICHLER",1491.473919584469
"BMEURNGKSBTYR, OAMX,E LFREDRIK",1491.4754098360659
"TOMAS MATHISEN, MADS MATHISEN",1491.485522427295
"LUCIEN CUJEAN, SEBASTIEN SCHNEITER",1491.5039164488066
"SHINGEN FURUYA, AKIRA TAKAYANAGI",1491.5563308427168
"PANAGIOTIS KAMBOURIDIS, STELIOS NOUTSOS",1491.725710368653
"SLOTH, CHRISTOFFERSEN",1491.807228915659
"MICHAEL HANSEN, MATHIAS LEHM SLETTEN",1491.9331310029283
"MISCHA VON RUTI, MIRJAM ABEGGLEN",1492.0
"SAM MORGAN, PATRICK MORGAN",1492.1118863982724
"HDEANVERYY,,  MOITLTEOS",1492.1311475409839
"BRAD FUNK, TREVOR BURD",1492.2239698815104
"KAGIALIS, ORFANOS",1492.2891566265025
"ELLIOTT WELLS, LOUIS JOHNSON",1492.381448073571
"DANTE BIANCHI, THOMAS LOW-BEER",1492.4343627758992
"POL MARSANS BALCELLS, JOSE MANUEL RUIZ IBANEZ",1492.4844354414495
"SEBASTIEN SCOTTO DI FASANO, MATHIEU FREI",1492.5039164488066
"CARLOS PAZ, ALVARO DEL ARCO",1492.5640652780428
"JOSE MANUEL RUIZ IBANEZ, POL MARSANS BALCELLS",1492.667441953828
"MOFFAT, WOOD",1492.771084337346
"HDEE UJNOINNGCHKE, ,J AARNTHUR",1492.7868852459019
"MATHIEU FREI, SEBASTIEN SCOTTO DI FASANO",1492.872733284406
"CHRIS TAYLOR, SAMUEL BATTEN",1492.9276626159676
"NICK ZELTNER, TILL SEGER",1492.9284650390143
"TOBIAS HEMDORFF, SEBASTIAN BYRSTING",1493.1196208335984
"WEI HONG, ZHIBO ZHOU",1493.12354611986
"PRINCE NOBLE, MANU FRANCIS",1493.2201001494748
"OSKARI MUHONEN, EDVARD BREMER",1493.2229975093837
"PETERS, STERRITT",1493.2530120481897
"ARRAN HOLMAN, JAMES TAYLOR",1493.3446504952128
"MARIO TINOCO, GABRIEL BORGES",1493.3459875435742
"JOEL TURNER, TOM SIGANTO",1493.3818783209945
"PVIOENT ZOCPKPEERN,,  PLAINULUS",1493.44262295082
"JULIEN D'ORTOLI, NOE DELPECH",1493.5
"AKIRA SAKAI, RUSSELL ALYSWORTH",1493.5780915744056
"GABRIEL SKOCZEK, YANN ROCHERIEUX",1493.6471567217925
"STEFAN GLAN, Z-MICHAELIS, CLEMENS KRUSE",1493.6557377662868
"CONTESSI, CONTESSI",1493.7349397590333
"LEVI SLAP, JOACHIM D'HONDT",1493.739298007205
"SIMON HEINDL, FYNN KAUFHOLD",1493.7747580220946
"EDOARDO VALLETTA, FRANCESCO PADOVANI",1493.7785530649394
"BENJAMIN JOSE GREZ, EXEQUIEL GREZ AHRENS",1493.8111038226439
"JACK HAWKINS, CHRISTOPHER THOMAS",1493.8866414159606
"NOAH LYONS, JOHN MICHEL",1493.9150033721528
"KELAPANDATCHHAEKNKGAARP,P,VAGRAUNNAPATHY",1494.098360655738
"OTTO HENRY, FLYNN TWOMEY",1494.2048655489764
"WILLIFORD, WILLIFORD",1494.216867469877
"HUGO FEDRIGUCCI, MARTIN GUEZ",1494.2709980136096
"SAMUEL BACON, HENRY GAUTREY",1494.285027471711
"KYOUNGDUK KIM, SANGWOO BAE",1494.331211260586
"YANNICK LEFEBVRE, JAN HEUNINCK",1494.334108620495
"PHILLIP LYNGBEK, LAURITS VINTER",1494.3830104935594
"MATT JERWOOD, MAX PAUL",1494.3904894101847
"PAVEL KALINCHEV, PAVEL KARACHOV",1494.5
"LOGAN DUNNING-BECK, JACK SIMPSON",1494.5039164488066
"DAVID , O'CONNOR, FANG WARREN",1494.5886229754722
"FREDRIK BERGSTROM, AXEL MUNKBY",1494.6349730758582
"ROIHU, LINDELL",1494.6987951807205
"BEN HEINRICH, TOBIAS MATERN",1494.7167255590427
"LUIS BUGALLO ARRIOLA, JORGE LORENZO ROMAN",1494.7413363807834
"BMUATCOHWOSWKSIK, IT, YLTUUKSASZ",1494.754098360656
"ELIAS ARETZ, ALBERT TORRES",1494.8896641760507
"EWAN WILSON, DANIEL HARRIS",1495.004398893243
"DOLF HENDRIKSEN, JORN SWART",1495.06508060274
"SIMONE FERRARESE, VALERIO GALATI",1495.1366646571846
"SOFFIATTI GRAEL, SILVA SIMOES",1495.180722891564
"ANDREW MOLLERUS, MATTHEW MOLLERUS",1495.2256744608765
"KBROERMHEORN, EEND, VVAIRLLDE",1495.409836065574
"SEBASTIEN SCOTTO DI FASANO, KEVIN FISCHER",1495.5
"THOMAS BARROWS, III, JOSEPH MORRIS",1495.5039164488066
MISCHA VON RUTI,1495.5555555555557
"LOKE IDRISS KISE, LAURITZ SCHMIDT",1495.5555555555557
"MATHIAS BERTHET, JOSTEIN AKER",1495.660136598161
"FERGUSON, HILDEBRAND",1495.6626506024077
"DAVID MORI, JUSTIN BARNES",1495.6639103336283
"LUCAS RUAL, PEQUIN CLEMENT",1495.813909754994
"JONAS WARRER, JAKOB PRECHT",1495.8375559481044
"KURT HANSEN, SIMON HOFFMAN",1495.850818847133
"BLAKE MCGLASHAN, SCOTT MCKENZIE",1496.0007752871618
"CHRIS TAYLOR, SAM BATTEN",1496.0646942867618
"BNIELRSTEHNE, TJ,E PMPATEHIAS",1496.065573770492
"LARS VAN STEKELENBORG, THIJS VISSER",1496.1366852179926
"BELAUSTEGUIGOITIA, BELAUSTEGUIGOITIA",1496.1445783132513
"SEAN WADDILOVE, ROBERT DICKSON",1496.5563308427174
"JACKSON KEON, SCOTT , MCKENZIE",1496.5622339500003
"MORGAN PEACH, RHOS HAWES",1496.6018014970623
"KELAPANDA, THAKKAR",1496.6265060240949
"LFYUNGGLBBJEEKR, GP,H IMLLIAPDS",1496.72131147541
"YAN CHEKH, IVAN ZOTOV",1496.759909756224
"DANIEL NYBORG, SEBASTIAN WRIGHT OLSEN",1496.9314043015934
"MIKHAIL USHKOV, KIRILL BOBOSHKO",1496.971612007997
"IAN BARROWS, JOSEPH KISS",1497.066917776132
"GLOGOWSKI, KRUSIEC",1497.1084337349384
"JUUSO ROIHU, LASSE LINDELL",1497.111886398273
"PHILIP LINDBLAD, ALEXANDER BRORSSON",1497.2156182371486
"TOMAS MATHISEN, JEPPE NILSEN",1497.2921014026495
"BHUORFFTMOAN,N ,T OSIMMON",1497.377049180328
"MASSIMO CONTESSI, LUCA CONTESSI",1497.3998707926744
"GRUMMETT, JONES",1497.590361445782
"RAFAEL DE LA HOZ TUELLS, JOSE RUIZ",1497.627349712915
"SCOTT , MCKENZIE, BLAKE , MCGLASHAN",1497.6457257640304
"MATHIAS BERTHET, NIKOLAJ HOFFMANN BUHL",1497.66454459392
"NIKOLAJ HOFFMANN BUHL, DANIEL GUNNAR NYBORG",1497.6674419538288
"SHINGEN FURUYA, TAKAYANAGI AKIRA",1497.8516015930836
"BENJAMIN BILDSTEIN, DAVID HUSSL",1497.8899090546706
"NICO LUCA MARC DELLE KARTH, NIKOLAUS LEOPOLD RESCH",1497.9348120386721
"MATHIAS BERTHET, ALEXANDER FRANKS-PENTY",1498.019374129922
"TBDIROEITGTIOTNE LL EP CAHULE,V FELRO,RIAN",1498.032786885246
"PRAEST, LANGAGERGAARD",1498.0722891566256
"MALO KENNISH, ANATOLE MARTIN",1498.0758332909122
"LARS VAN STEKELENBORG, FLORIS VAN DE WERKEN",1498.1196208335991
"GIUSEPPE ANGILELLA, PIETRO ZUCCHETTI",1498.5
"KENJI TAKAHASHI, YUKIO MAKINO",1498.5039164488066
"MICHAEL HANSEN, MATHIAS SLETTEN",1498.5291568510168
"MOLLERUS, MACDIARMID",1498.5542168674692
"DAVID LIEBENBERG, DANIEL MORRIS",1498.6349131481775
"JULIEN , D'ORTOLI, NOE DELPECH",1498.6457510298426
"MARTI LLENA, SANTIAGO ALEGRE",1498.6751763891548
"THAOYLLMOARN, , JAARMRAENS",1498.688524590164
"DANIEL BRAMERVAER, MANUS OFFERMAN",1498.7466468571945
"NICOLA TORCHIO, MARCO ANESSI ",1498.7785530649398
"LOUIS CHAMBET, HUGO FEDRIGUCCI",1499.0326370289515
"CUNICH, DAVEY",1499.0361445783128
"CARL P SYLVAN, MARCUS ANJEMARK",1499.0417002344298
"DANIEL BUDDEN, NICK ROBINS",1499.3341086204955
"GONZALO POLLITZER, JOSE MARIA JOSE MARIA DIEZ",1499.3433162738697
"LNEYHBMO RSGL,E TDTAENINE,L",1499.344262295082
"CARL EMIL SLOTH, NIKOLAJ HOFFMANN BUHL",1499.3466674362494
"VICTOR VASTERNAS, VICTOR BERGSTROM",1499.5
"ROBINS, HUGHES",1499.5180722891564
"JACK LEWIS, BILLY VENNIS-OZANNE",1499.594562827669
"KRISTIAN PRAEST PRAEST, MARCUS LANGAGERGAARD",1499.7962633984391
"CAMPBELL STANTON, WILLIAM SHAPLAND",1499.8896641760512
"LOGAN BECK, OSCAR GUNN",1499.9417279380423
"LOGAN DUNNING BECK, JACK SIMPSON",1499.9681718678837
"FRITIOF HEDSTROM, NICLAS DURING",1499.9990539787877
"TIM WITTICH, YANIK SCHMID",1500.0
"BENEDIKT NAGEL, JOHANNA BEICHL",1500.0
"MUHONEN, BREMER",1500.0
"GUSTAV AASHOLM BRADLEY, FREDERIK RAGAN MELBYE",1500.0
"PHEUTGEURESS, ,J AALMEXEASNDER",1500.0
"PHILIPP WROBEL, MORITZ HAGENMEYER",1500.0221020809138
"IAN BARROWS, HANS HENKEN",1500.043341457762
"MARCO ANESSI, EDOARDO GAMBA",1500.2011923117395
"CONRAD KONITZER, FERNANDO RODRIGUEZ",1500.226370925321
"MURCI SIFFEUTTE GRUAL, GABRIEL SILVA SIMOES",1500.4452197316068
"JUUSO ROIHU, HENRI ROIHU",1500.4491850442237
"FURUYA, TAKAYANAGI",1500.4819277108436
"GIACOMO CAVALLI, RUGGERO TITA",1500.5
"YANN ROCHERIEUX, GABRIEL SKOCZEK",1500.5039164488066
"FRANCISCO PICCINI, TOMAS WAGMAISTER",1500.6547916837058
"ETLOIRARS,E SA,R EATLZBERT",1500.655737704918
"PHILLIP LYNGBEK, MADS FUGLBJERG",1500.6564784522027
"CARLOS ROBLES LORENTE, GIACOMO CAVALLI",1500.7789990725191
"KONSTANTIN NOSOV, ALEKSANDR GAIDAENKO",1500.7878480086897
"PRZEMEK FILIPOWICZ, JACEK NOWAK",1500.8821551500623
"FREI MATHIEU, SEBASTIEN SCOTTO DI FASANO",1500.8973986113772
"LUKAS HESSE, LUCA SCHNEIDER",1500.928465039012
"GUILFOYLE, DURCAN",1500.9638554216872
MUSAB AL HADIN/A,1500.9978779272535
"JENS-CHRISTIAN DEHN-TOFTEHOJ, MADS FUGLBJERG",1501.0007752871625
"IAN CHEKH, IVAN ZOTOV",1501.2108588031701
"KGRLOUSGIOEWC,S KMIA,C IAEDJAM",1501.311475409836
"JONES, BARNES",1501.4457831325308
"MATHIEU FREI, YANN ROCHERIEUX",1501.5
"CORENTIN GOULON, YOUENN BERTIN",1501.5166935059663
"FLORIS VAN DE WERKEN, BART LAMBRIEX",1501.5563308427181
"DANIIL USACHEV, LEONID PUSHEV",1501.5617759424233
"PETER JANEZIC, SEBASTIAN PRINCIC",1501.7496736045227
"VALENTIN MULLER, MORITZ FIEBIG",1501.841241603848
"OLIVER MANTON, BILLY GOODFELLOW",1501.9150033721528
"KENNISH, MARTIN",1501.9277108433744
"SRICCHHANREERR,,  JNOISLOHUA",1501.967213114754
