,Rating
WILHELM KARK,1489.302638235139
MAREK ZALESKI,1489.3592124293102
MARINI MARCO,1489.4101006038215
ALEXANDRE BOITE,1489.6187295716388
JAMES PERCIVAL-COOKE,1489.8116750855036
MADONICH OSKAR,1489.8331052445071
ARTHIT MIKHAIL ROMANYK,1489.9330021553424
ETIENNE LE PEN,1489.9398323874223
BOEKHOLT DAAN,1489.9430747737545
MARC FUNKEN,1489.9506525115783
FRANCISCO GUARAGNA RIGONAT,1489.9577196588996
WILLIAM SARGENT,1490.0658937223004
GEORGII PACHES,1490.0716049458165
FREDERICK VRANIZAN,1490.097027269953
LINDQVIST LUDDE,1490.1020408163288
EMMA PLASSCHAERT,1490.1818181818148
LAWSON MCAULLAY,1490.1949259803648
HUPE LOUIS,1490.1984396729881
FABIAN SCHMITZ,1490.2501800766265
FELIPE FRAQUELLI,1490.294072950599
ANDERS LINDEMARK,1490.2945670081212
FRANK HOHMANN,1490.3030303030318
GABRIEL SANZ AGERO,1490.3140291882405
KLAUS RICHTER,1490.324810879068
SANDER VAN DOORN,1490.3267932537178
TULETT FINLAY,1490.3326678609078
CHEN HUICHAO,1490.345239238185
PAULON MATTEO,1490.3763844018204
KIRILL EVFIMYEVSKIY,1490.4352413094525
VIGNOLA FILIPPO,1490.4668960488275
ANASTASIOS PANAGIOTIDIS,1490.490166774417
TIRIL BUE,1490.5454545454513
CASHMORE LUKE,1490.5535856193815
ANDREW LEWIS,1490.5564534306645
VON LEVERN LUKAS,1490.6011242367472
CHRISTIAN FLEURY,1490.6358998932035
BUHL PHILIPP,1490.668970754737
MICHAEL KUBICA,1490.6711739873654
LIAM GLYNN,1490.6776655518765
PATTON CAMPBELL,1490.7086243790714
HACKBUSCH EUGEN,1490.7353524246669
HANNES GODDE,1490.7441547274168
GRONLUND OLAV,1490.8695806125866
JUAN IGNACIO BIAVA,1490.8823082447166
IVER ELIAS HOLM,1490.9006276141818
TATIANA DROZDOVSKAYA,1490.9090909090878
THOMAS SEEGER,1490.90909090909
JIANAN WU,1490.9200897943008
BEAT HEINZ,1490.9375
ALBERT KOOIJMAN,1490.9934599203843
MARKUSS MIEZIS,1491.0
JORGENSEN THOMAS,1491.0038088005062
MORVAN PAUL,1491.0187018984511
BENJAMIN RADES,1491.0390965933539
MATTHEW WEARN,1491.0662706883606
AMIR HEINISCH,1491.0748248977338
VOETS ERIK,1491.1224489795939
BARRETO HASCHKE LEOPOLDO,1491.1529196844938
TIM CONRADI,1491.2271840448805
SILVIA ZENNARO,1491.2727272727243
JUSTIN NORTON,1491.3427799334227
FRANCISCO JULIO RENNA,1491.3815006923478
FONT REYERO POL,1491.4350971754902
PHILIPP GROCHTMANN,1491.4705435388341
DEEGAN LUKE,1491.4838181775208
JENS JOHAN KAASTAD ORJAVIK,1491.5066882202423
JACOBUS DEN DRIJVER,1491.5273858445084
HIRSCH BORIS,1491.5407215521848
STEFAN MAUER,1491.5769008802326
WILLIM NIK AARON,1491.6111529266389
ANDREA NORDQUIST,1491.6363636363608
GAUTREY GEORGE,1491.6388569372107
MALCOLM LAMPHERE,1491.6473625215733
STEFAN MAGNEI,1491.656813056893
ANDERS NILSSON,1491.6601265870509
BULTYNCK ANDERS,1491.6749497401045
TOMAS PELLEJERO,1491.6885148246745
GONZALVEZ FONS JORGE,1491.7503195598645
VALLESI CLAUDIO,1491.7576778206517
JANAHI ABDULLA,1491.7938956969006
STJERNSTROM JONAS,1491.8091779280242
PHILIP WALKENBACH,1491.8316422366604
KOWALSKI MARTIN,1491.8732640537992
IGNACIO RODRIGUEZ,1491.8897867639973
BRUNO GASPIC,1491.918203738635
MOLE HENRY,1491.9434061159438
KACPER ZIEMINSKI,1491.9449634883485
TSARAMYRSIS PATROKLOS-T,1491.9489344565905
MARIT BOUWMEESTER,1491.9999999999973
RODOLFO GALLONI,1492.0045073206988
WIERSEMA WILLEM,1492.0332813337143
ZAN LUKA ZELKO,1492.0651437216177
HAMEETEMAN PAUL,1492.072900205026
REGER MAXIMILIAN,1492.0776343038635
MAXIME MAZARD,1492.078418816604
JONAS AUGUST STJERNSTROM,1492.1127488263028
JULIUS STOLTE,1492.1212121212134
ALBIN GIPPERTH,1492.1322110064214
ANASTASIADIS DIMITRIOS,1492.142857142859
CHRISTIAN WERBLOW,1492.1727261559884
JESPER STALHEIM,1492.1851536564943
MUNOS ANTONY,1492.2590119759702
THEODOR MIDDELTHON,1492.2594421093966
VAN LAER WANNES,1492.3014021090319
CORAILE VITTECOQ,1492.3636363636338
MAXIM NIKOLAEV,1492.3725566347057
PHILIPP ANDREAS GROCHTMANN,1492.3742247454325
JAKUB RODZIEWICZ,1492.3746352488454
AHMAD ASRI MUHAMMAD FAIZAL,1492.3954808501874
NICOLINI PIETRO,1492.4028391109744
STEFFEN POHLMANN,1492.4676680219254
LJUNGDAHL MELKER,1492.4803188676226
RON LENSEN,1492.5000000000007
VAN ROOMEN TIMO,1492.505539550848
ENRICO TANFERNA,1492.5175066255254
CARDOZO JUAN PABLO,1492.56908949535
KARIM FILLAH,1492.5787186305768
DIMITRIOS PAPADIMITRIOU,1492.599740808714
PETER STEIN,1492.6295324591802
GIANMARCO PLANCHESTAINER,1492.6381432484252
VAN DER VALK STIJN,1492.6667290943833
SVERRE LANGAAS-HOLT,1492.7150037554236
EIVIND MELLEBY,1492.7188094323633
COMPTON MICHAEL,1492.72412825504
PALOMA SCHMIDT GUTIERREZ,1492.7272727272702
IVO BAUER,1492.727272727272
LUTZ HIRSCH,1492.7272727272739
JOHAN LUNDGAARD SCHUBERT,1492.7412191287228
STEFANO MARCIA,1492.7453239646732
KIISKI JOEL,1492.748775243462
SERGEI KOMISSAROV,1492.75
PENEV MARTIN,1492.755102040818
VERHULST GAUTHIER,1492.7744022430516
LUKE DEEGAN,1492.7777876190487
LUKAS RENN,1492.8125
IGOR LES,1492.8133681687175
VERHULST MARTIN,1492.8596316421663
NICOLAS DUMONCEAU,1492.8609202655168
COSTANDI DANIEL,1492.8830034313817
ROEL PEERLINCK,1492.9487363573774
ZAC LITTLEWOOD,1492.9662213017707
DE PAULI GIOVANNI,1492.9718365074618
CHRISTIAN GULDBERG ROST,1492.980695854906
MARKUS OCHS,1492.993459920384
ARVIS HERMANIS MAURITIS,1493.0
ZWAENEPOEL BRECHT,1493.0172316193014
WALKENBACH PHILIP,1493.0250561626965
SAMORODNY TADEUSZ WITOLD,1493.0406421405103
ECEM GUZEL,1493.0909090909067
DAWID KANIA,1493.101907976118
LIAM BRUCE,1493.1129002858254
WANSER TILL,1493.1336950941338
STEFAN DAUBNER,1493.1358998932035
FAJMAN LUCA,1493.151459807221
TANFERNA ENRICO,1493.1548539809755
ZILI WANG,1493.1626679158476
MLADENOV HRISTO,1493.163265306124
MARSHALL MCCANN,1493.2716304445555
WALLBOTT QUENTIN,1493.2856879951407
TINUS STROMME,1493.3134258411576
OLAI HAGLAND,1493.3248700384238
IOANNIDIS ALEXANDROS,1493.3632227856717
FILCHEV IVO,1493.367346938777
SURKOV DAVID,1493.3705810464583
GEORGIOS PAPADAKOS,1493.3887174990555
O SHAUGHNESSY JONATHAN,1493.4199161830604
CRISTINA PUJOL,1493.4545454545432
CUI YINSHENG,1493.5336450352875
DIVELLA ALBERTO,1493.55414437098
CHAPMAN PETERSEN,1493.6785725715195
BOCCUNI TOMMASO,1493.6858034308332
CONDE PEDRO,1493.6883725588998
PETKOVIC MARKO,1493.6931616916197
LUC CHEVRIER,1493.6993566781036
HUGH MACRAE,1493.7079685821786
FORREST WACHHOLZ,1493.7478209207459
BOBOTAS CHRIS,1493.775510204083
EMIL BENGTSON,1493.7923417146785
MICHAEL COMPTON,1493.8078292061698
AGATA BARWINSKA,1493.8181818181797
GABRIEL MARTIN,1493.8234847153044
GEIR SUNDE,1493.9309306444843
ATTILIO BORIO,1493.9368614642342
JOHANNES HIORT,1493.939393939395
KARATZIS ERRIKOS,1493.9568289347392
FREDRIK WESTMAN,1493.9601720100961
SEBASTIAN KEMPE,1493.9916266611056
ROMANYK ARTHIT MIKHAIL,1494.0019049255282
LEE WONN KYE,1494.0083840759946
JOEL RODRIGUEZ,1494.0085030630019
BRUNO FONTES FERREIRA DA SILVA,1494.0154746109538
HEINISCH AMIR,1494.0157423367812
CHUSITT PUNJAMALA,1494.0336197951297
NIELS BROEKHUIZEN,1494.0381084113828
TONCI STIPANOVIC,1494.0531479943122
DICKINSON FINLEY,1494.0618154086183
RUDOLF VOGEL,1494.0625
DANIIL KRUTSKIKH,1494.071604945815
UFFE TOMASGAARD,1494.0904676691462
ALLEN-WILCOX OLIVER,1494.0910571226589
ANDREAS THIEMANN,1494.1656953260683
FRANCESCA FRAZZA,1494.1818181818162
ATANASOV ZLATKO,1494.183673469389
PAJARSKAS MARTIS,1494.186756307795
FRACASSI ALESSANDRO,1494.1936389832128
GRANATH SIMON,1494.2252853105786
ENRICO STRAZZERA,1494.25
JACK COOKSON,1494.314029188239
MICHAEL SCARDAVILLE,1494.3267932537171
EASTMAN PEREZ JOHN ERIC,1494.3383229819426
ESCUDERO DANIEL,1494.378726136107
FABIAN EBERL,1494.3858998932035
KARK WILHELM,1494.387100384074
YANIC GENTRY,1494.395137574577
MATEO VIDAL,1494.411720009422
CONRADI TIM,1494.4197754110282
YURI HUMMEL,1494.4265014684606
FILIP CISZKIEWICZ,1494.435241309451
NING ZHAO,1494.452990496492
BORCHARDT MAGNUS B,1494.493741686418
MORTEN D LIE,1494.5369912505448
DANIELA RIVERA,1494.5454545454527
GERHARD WEIDLICH,1494.545454545454
RAMDAS WEICHERT,1494.5454545454554
CARLOS ROSELLO,1494.556453430663
BEZY NICHOLAS,1494.5845933713188
CHATZISTAMATIOU ARISTOTELIS,1494.591836734695
MUMCU SINAN,1494.6279698743376
GEORG NOLLERT,1494.628836432727
LAUKKANEN NOEL,1494.6535453663173
ALP RONA RODOPMAN,1494.677665551875
MICHAEL MEI,1494.6875
MCAULLAY ETHAN,1494.691113948205
ALEX MILLS-BARTON,1494.75
O'CONNOR MARC,1494.7621980622573
GLYNN LIAM,1494.7959183673481
JUAN PABLO BISIO,1494.82223554012
MOTTE BAUDOUIN,1494.842188170814
TOMAS-VERDERA FRONTERA JUAN,1494.896426250177
AINA BAUZA ROIG,1494.9090909090892
ARVEDI FERRUCCIO,1494.9834842722653
WOUTER DUETZ,1494.9934599203837
ARTURO MITNIK,1494.9999553035395
MAINART KUPFER,1495.0
NIKITA LAKSTIGALA,1495.0
LINDEMARK ANDERS,1495.0000000000011
REINHARD NOACK,1495.0298690131312
CHIAVARINI LORENZO BRAND,1495.0497096503884
MICHEL MAJON,1495.1380836876897
HARTMUT PAPENTHIN,1495.151515151516
CONNORS DANIEL,1495.1648826260164
ADONIS BOUGIOURIS,1495.2704195518245
ATHANASIA FAKIDI,1495.2727272727257
ROBERT DAVIS,1495.2769848804558
WILLIAM DE SMET,1495.3019921529165
CASTELLI ALESSANDRO,1495.3060649174267
JOHANN BAPTIST LINDNER,1495.3125
GIACOMO MUSONE,1495.3150071049367
TOBIAS NIGGL,1495.3248108790685
ERIK VOETS,1495.493852666778
MATEUS LOURENCO,1495.5572469265776
WAPSTRA HIDDE,1495.5675671897754
JUAN GRUNWALDT,1495.588190597657
PANAGIOTIDIS ANASTASIOS,1495.6122448979602
DUKO BOS,1495.6271595077724
DARIUS FEKRI,1495.6358998932035
ERICA PARTANEN,1495.6363636363621
ARTHIT ROMANYK,1495.652582825508
RENE VAN RIJN,1495.6601265870502
CEBRIAN VERDU MARIANO,1495.7017953776951
EVERT MCLAUGHLIN,1495.7453239646732
TILIAM STROMME,1495.749112462666
THOMAS NABBEFELD,1495.7575757575764
JONATHAN BERGSCHMIDT,1495.7874271960225
DEMIRCAN DORUK,1495.8163265306132
BARRETO LEOPOLDO,1495.8249034488379
SUAREZ PEREZ GONZALO,1495.9438679469627
LIPCHENKO ANDRII,1495.9512262077494
PONSETI DAVID,1495.9702517535345
VIDAL AGUSTIN,1495.9799422085277
HALOUZKA JAKUB,1495.9866806955479
ANNA POHLAK,1495.9999999999986
RODZIEWICZ KUBA,1496.0204081632662
FRANK ZIMMERMANN,1496.0390965933543
JOAO PEDRO HERRLEIN SOUTO DE OLIVEI,1496.0436699736529
PLOMER QUIROGA JAVIER,1496.1044799414542
ARIEL ZERPA,1496.1764258917747
BOS MARNIX,1496.2244897959192
MITCHELL TOM,1496.238708129374
SAM VANDORMAEL,1496.2453239646732
FACUNDO MARIO OLEZZA BAZAN,1496.2655746585847
CAZADOR PEP,1496.266448592124
ENRIQUE JOSE ARATHOON PACAS,1496.2682312609204
BLAKE JAMIE,1496.2738068529109
GASPIC STIPE,1496.3142100070747
DOLORES MOREIRA FRASCHINI,1496.3636363636351
ROBERT FINK,1496.363636363636
LEAN HOHENLOCHTER,1496.363636363637
WYSOCKI TYMOTEUSZ,1496.3729363172936
KOWALSKI CASPAR,1496.4032002411566
NIKOLAEV MAXIM,1496.4285714285722
PAPADIMITRIOU DIMITRIS,1496.4828693259196
HESTBAEK MARK,1496.5071645052133
FINLEY DICKINSON,1496.5175066255242
MICHAEL SCHUPP,1496.5625
VIKTOR TEPLY,1496.5652550392574
BEZY NICHOLAS BRIAN,1496.577123296157
STRUTHERS NORMAN,1496.5890292372856
CASALINS DONOSO JAVIER,1496.5963874980723
FLORIAN PAQUAY,1496.6142581217684
HEBEL JULIUSZ,1496.6313436774963
PAPADAKOS GEORGIOS,1496.6367906522362
MARSH CHRISTOPHER,1496.641392693133
FORD MCCANN,1496.6465388835886
AISLING KELLER,1496.7272727272716
ONDREJ TEPLY,1496.7673311089331
FONSECA FRANCISCO,1496.7756208810526
PRIKRYL BENJAMIN,1496.8367346938783
MARKUS MUELLER,1496.84005877497
HIGGINS JOSHUA,1496.8591838826267
CHRISTOPH WEIDEMANN,1496.8858998932035
HACKER TERRY,1496.9098490689723
JANEZ PERKO,1496.9487363573774
EIVIND GRAVERSEN,1496.961233674787
SVEN KOHLWAGE,1496.9696969696975
NICOLAU HIMMEL,1496.9934599203834
MARTINS JANKOVSKIS,1497.0
ERIC BONHOMME,1497.0011024347064
BOSSI JEREMY,1497.0246669328458
TOMASEVIC ANTUN,1497.044077256892
RUBEI YUAN,1497.090909090908
SPANOS PANAGIOTIS,1497.1561874600256
ZIELINSKI WILLIAM,1497.1783054448117
HANS TAIBER,1497.1875
GUARDIGLI MATTEO,1497.2341905276082
LEOPOLDO BARRETO HASCHKE,1497.2398844128093
GARCIA PEDRO,1497.241548788395
HANEVIK AUGUST,1497.2448979591843
ROSZYK HUBERT,1497.2805829743465
ANDRES RUVERTONI,1497.3528964800098
PANAGIOTIDIS ANASTASIO,1497.375291045737
CAMPBELL PATTON,1497.37698350847
KENJI NANRI,1497.408157344832
NICHOLAS HALLIDAY,1497.4207324319752
WEBER LACHIE,1497.446761820651
AOIFE HOPKINS,1497.4545454545446
NICK THOMPSON,1497.4553309414332
STEFFEN OTT,1497.4676680219259
VIRGILI PASQUAL DEL RIQUELME ADOLFO,1497.5567711727697
MIGLIACCIO LORENZO,1497.5641294335564
SVEN ARNE KNUDSEN,1497.5672942808476
GOETZ MODERSITZKI,1497.575757575758
PELETEIRO HERRERO DIEGO,1497.5809900085708
PUNJAMALA CHUSITT,1497.6733269969086
STEFAN ELLIOTT-SHIRCORE,1497.678796948104
HENRY MARSHALL,1497.7474371506155
HIMMEL JIRI,1497.7868571129136
TAPPER ALEKSI,1497.8160966437742
ALISON YOUNG,1497.818181818181
SANGUINETI RENZO,1497.8404073248066
PULCI MAGEN REM,1497.8494463844102
MADYTSKI YAUHENI,1497.8571428571433
JAN O SCHULZ,1497.8870118702744
NICOLAS THIERSE,1497.8926903539175
SCHUBERT JOHAN,1497.9271132328813
TOMAS VARELA,1497.9411317741274
KROPLIN GUNNAR,1497.9836745723298
OLEZZA FACUNDO,1497.9954460844965
WACHHOLZ FORREST,1498.0675536733536
KRISTIAN VALE,1498.173354886908
LOUISE CERVERA,1498.1818181818176
WOLFGANG NIESSEN,1498.181818181818
OLLI KROGLER,1498.1818181818185
MARKUS SALER,1498.1819537362117
TOM RAMSHAW,1498.19226536519
TADEUSZ KUBIAK,1498.1928170670265
AGANOVIC BENJAMIN,1498.1949737022153
KOOSER BO AARON,1498.2092907238791
RYAN LO,1498.2127758607674
CHIAVARINI LORENZO BRANDO,1498.2128352032205
ANDRZEJAK BARTOSZ,1498.252130948169
RUITENBERG LUKE,1498.2768443720568
GOLANI OMER,1498.3055236038763
MICHEL ROCHE,1498.3267932537165
SANTIAGO SAMPAIO,1498.3853542004294
TOBIAS CREFELD,1498.4375
WEARN MATT,1498.4605623635662
GASPIC BRUNO,1498.4750224825245
MUSONE GIACOMO,1498.486006025355
HUERCANOS MACHIMBARRENA JAGOBA,1498.5245131082536
BRUNO GRUNWALDT,1498.529367068245
KRONEGGER PAUL,1498.5318713690406
CAROLINA ALBANO,1498.545454545454
NIK AARON NIK AARON WILLIM,1498.5564534306625
LITTLEWOOD ZAC,1498.6692097736686
THOMAS ENDOM,1498.6711739873658
JUAN IGNACIO MAEGLI AGUERO,1498.6776655518745
GIOVANNI COCCOLUTO,1498.6780470037688
ROBERT SCHEIDT,1498.75
KING SAMUEL,1498.770639882946
CHRISTIAN HENRIK BERGH,1498.7794154929686
THEODOR REINISCH,1498.787878787879
VALTTERI UUSITALO,1498.7945358223556
MANUEL BREIHAN,1498.8014026991768
JEAN BAPTISTE BERNAZ,1498.827189083439
GIACOMONI PIETRO,1498.830186921538
SEGUI JAVIER,1498.830939853483
NAN,1498.8400872706843
VASZI MIKULAS,1498.854452014202
SEGAWA KAZUMASA,1498.8653712612468
KUBBER CLEMENS,1498.8775510204084
DIRK CIESLA,1498.8962394504974
PIA KUHLMANN,1498.9090909090905
SANTIAGO VILLAX SAMPAIO,1498.9256786426358
OLIVER MORGENSTERN,1498.945321932865
PEDRO FERNANDEZ,1498.9859161588408
NICOLO VILLA,1498.989838756956
FRANK MEIJER,1498.993459920383
ALEKSEJS LVOVS,1499.0
"TOMI SCHWANHA, USSER",1499.0625
MARTIS PAJARSKAS,1499.065489855128
HAGLAND OLAI,1499.0816326530614
KENNETH FREDERIKSEN,1499.12328808355
TOMAS GUNST,1499.1666666666667
DANIEL ESCUDERO,1499.177882873634
SCHOTTE ISAAC,1499.1917282636068
GUARAGNA RIGONAT FRAN,1499.2357561620156
MICHAEL HANSEN,1499.2453239646732
DANIEL MIHELIC,1499.25
MAELLE FRASCARI,1499.272727272727
PLANCHESTAINER GIANMARCO,1499.2857142857144
SAMUEL KING,1499.3033764763013
LINDQVIST LUDVIG,1499.3517144268485
PEYRE THEO,1499.3712911354512
BARRY SPRADBROW,1499.3854760990291
JURGEN FLEHR,1499.3858998932035
JAN-GERD KROGER,1499.3939393939395
LUKE RUITENBERG,1499.4011372022558
GOROSTEGUI VICTOR,1499.4922550437377
PLANCHESTAINER GIANMAR,1499.5458336813954
BOUGIOURIS ADONIS,1499.5688220671489
PRZYBYL LUCA,1499.5944128273659
DIRK SALAW,1499.6105251647832
VALENTINO LUCA,1499.6173526602838
SANDRA LULIC,1499.6363636363635
MORITZ THIELE,1499.6875
TODOROV IVO,1499.6938775510205
JUAN MARTIN OUTEIRO,1499.70583765648
", ERDAGLI MERIC",1499.7286410152856
JEREMY O'CONNELL,1499.7453239646732
FREDDI PAOLO,1499.8148356888992
SECHI CLAUDIO,1499.8221939496862
COCCOLUTO GIOVANNI,1499.8979591836735
VISHNU SARAVANAN,1499.9723490223291
ROMAN SHEVCHUK,1499.9915367050896
HALLQUIST AXEL,1499.997097391125
VOLKER STREHLE,1499.9979535118125
VALENTINA BALBI,1500.0
TOMASGAARD UFFE,1500.0874843551178
DEN TEX CORNELIS,1500.1352900752872
BENGTSON EMIL,1500.1363106978104
TOBIAS RECK,1500.165139891962
JANULIONIS RADVILAS,1500.201206477827
TEPLY VIKTOR,1500.285325173522
FRANK HEIDER,1500.3125
COCCOLUTO GIORGETTI G,1500.3210274798448
VOLKER BRUECK,1500.324810879069
NICOLAS VAN TIENEN,1500.3267932537162
ABDULLA JANAHI,1500.3326484502243
DONGSHUANG ZHANG,1500.3636363636365
HUERCANOS MACHIMBARRENA JAGO,1500.3997819548838
NAUJOCK NICO,1500.4129929965889
VEJAS STRELCIUNAS,1500.4146879205707
CRISI ANDREA,1500.4599969792218
VERON PAUL,1500.4673552400088
GOLANI OMER BOAZ,1500.5102040816325
LAMANTE DOMENICO,1500.5340101428035
GEORGE GAUTREY,1500.5901521106832
THOMAS W MUELLER,1500.5903661989425
ROLAND GOSDA,1500.6060606060605
ROBERT KREILAUS,1500.6358998932035
EKATERINA ZYUZINA,1500.727272727273
LUKAS VON LEVERN,1500.7441547274173
ZABUKOVEC LUKA,1500.7825776243833
OSCAR VAN DAMME,1500.8333333333333
ANTONIO BONITO,1500.8823082447152
BERTACCHI MATTEO,1500.9319661847294
KATELIEV VIKTOR,1500.9366947065625
JOACHIM BARTHELE,1500.9375
PIETER VAN LAER,1500.9487363573774
YIGIT YALCIN CITAK,1500.9535451316838
HANS MEIJER,1500.9934599203827
BORCH NIKOLAJ,1500.99399253563
DE SMET WILLIAM,1500.9971945733332
MARTINS JUNKERS,1501.0
TOBIAS KALKOWSKY,1501.0390965933548
CEDRIC-SOREN VOGT,1501.05058509076
PHILIPP BUHL,1501.063454893148
KONTIDES PAVLOS,1501.068535931248
ANTONIAZZI MASSIMILIANO,1501.0709228944822
MARTINA REINO CACHO,1501.0909090909095
ALEXIS GAYET,1501.1019079761174
GUERRA FILIPPO,1501.1224489795916
MARCUS HILLIG,1501.2036579172109
MARCUS ANDERER,1501.212121212121
PATRIK MELIS,1501.2231200973295
KAROLIS JANULIONIS,1501.2388226269347
CASSANMAGNAGO VALERIO,1501.2582563747433
CLAAS HEISE,1501.3378406540326
MAGER JONAS M,1501.3393792703214
KAZUSHI MIYATA,1501.3443322185415
NOOA LAUKKANEN,1501.359731991809
BENEYTO SAMUEL,1501.427738914706
BEKS STIJN,1501.4350971754927
OTTO DAHLBERG,1501.4527246710836
DAPHNE VAN DER VAART,1501.454545454546
MICHAL ANDEL,1501.4655443397535
KLASEN LINUS,1501.4659740300576
SEBASTIAN LERI,1501.4705435388328
CARDONA JOAN,1501.561337557364
TIMO KLAPPER,1501.5625
SCOTT GITTENS,1501.5867564609655
WOLGRAM KAI,1501.6219951529424
SAMPAIO SANTIAGO,1501.6251386881847
THOMMEN MAXIME,1501.6571473116512
MARTIN BINNENDIJK,1501.6601265870493
ANTONIOS BOUGIOURIS,1501.6663269360076
ENRIQUE ARATHOON,1501.6843288572531
DAN SELF,1501.6889242787668
JONATAN VADNAI,1501.6976428066248
RUTGER VAN SCHAARDENBURG,1501.7183167000958
DANIEL WHITELEY,1501.7184152649286
SILNY MIKOLAJ,1501.7346938775506
ANTONY MUNOS,1501.7725374337438
NICOLAY BERARD-ANDERSEN,1501.8097185232714
THOMAS DEIMLING,1501.818181818182
MATHILDE DE KERANGAT,1501.8181818181824
NICHOLAS BEZY,1501.8430590159833
LORENZO BRANDO CHIAVARINI,1501.8675974095445
MARCO DEICHMANN,1501.8858998932035
FRANCESCO MARRAI,1501.8874122248112
MILIVOJ DUKIC,1501.8997066624124
REIMER MATHIAS,1502.0105202099196
CHRISTOPHER BARNARD,1502.0151650064456
MATIAS BLANCO,1502.0587788329503
TIMO VAN ROOMEN,1502.0658937222975
BENJAMIN PRIKRYL,1502.0716049458135
COLIN CHENG,1502.0744613521633
MOHRING CHRISTOPH,1502.0802584658154
NILS AHRENS,1502.1032166697075
MICHALAK MILOSZ,1502.1259583876924
DIMITRI PERONI,1502.1424139004976
WHITELEY DANIEL,1502.1469511237428
RALF LUBBE,1502.1727261559888
HADDON HUGHES,1502.181818181819
WALEED AL SHARSHANI,1502.1928170670255
BO JEONG,1502.2441412006178
RICARDS TOMS ZVILNA,1502.3140291882376
BAUDOUIN MOTTE,1502.3239582384265
ALAN DAVIS,1502.3267932537158
ELIOT MERCERON,1502.3374542186848
MIKA DURAU,1502.3446577287327
NILS PETTER HOVEMOEN,1502.415779129332
FINN HEEG,1502.424242424242
ARTHUR BAUDET,1502.4352413094496
PAUL KRONEGGER,1502.4529904964909
ANDREAS DR NEUSS,1502.467668021926
ARTHUR VAN DAMME,1502.4999999999998
JENS KAASTAD ORJAVIK,1502.5
NAZLI CAGLA DONERTAS,1502.5454545454554
HEEGAARD MAGNUS,1502.5474329615984
LUCAS BUENO,1502.5564534306616
CARL LJUNGGREN,1502.5820227545553
ALEJANDRO CLOOS,1502.647014127068
THOMAS BRANDT,1502.671173987366
TIJN VAN DER GULIK,1502.6776655518736
WONG TOMMY HAUNTING,1502.681661149518
RYAN PALK,1502.75
WEARN MATTHEW,1502.765822910301
IVO TODOROV,1502.7988776730856
SAUNDERS THOMAS,1502.8016476348835
SEBASTIAN BUHLER,1502.8125
ETHAN MCAULLAY,1502.8157640283614
D'URSEL FELIX,1502.8158893374377
YANG HUANG,1502.840087270684
JACK WETHERELL,1502.8468266326386
ANSTEY LUKE,1502.9014850518736
SARAVANAN VISHNU,1502.9056095789742
PERNELLE MICHON,1502.909090909092
RINCKE JAKOB,1502.9501175253574
