,Rating
"ANASTASIIA MOGILNAIA, IANA STOKOLESOVA",1492.5156848324928
"EKTA YADAV, SHAILA CHARLES",1492.5204599265487
"UTTERSTROM, BERNTSSON",1492.58620689655
"RUFINA HONG MUI TAN, CONNIE TSEN",1492.6805502599923
"KELLY COLE, RACHEL ELLIE GLENN",1492.6901648294765
"ALLISON SURRETTE, MAX FLINN",1492.762168004297
"SAKI MATSUNAE, YURI SAITO",1492.807258552479
"SAKI MATSUNAE, SAYOKO HARADA",1492.8268567749406
"JASMIN GALBRAITH, CHLOE FISHER",1492.8490181658262
"ANTONIA SCHULTHEIS, VICTORIA SCHULTHEIS",1492.9082870703357
"PATRICIA SUAREZ, MARIA CANTERO IZQUIERDO",1492.923257736826
"CHOI, DI SALVO",1492.931034482757
"BOBECK BOBECK, VILMA VILMA",1492.9324381616439
"MARIJA ANDELA DE MICHEL, I-VITTURI, MIHAELA DE MICHELI VITTURI",1492.9556294397055
"EMILIE BOUCHET, JULIA CARDOSO OLLIVIER",1492.9594716256831
"VARSHA GAUTHAM, AISHWARYA CHEZHIYAN",1492.9750053810942
"COURTNEY REYNOLD, S-SMITH, BRIANNA REYNOLDS-SMITH",1492.9758791151908
"DIANA TUDELA, MARIA PIA VAN OORDT",1493.1351274049382
"MONIQUE VENNI, S-OZANNE, HANNAH MORRIS",1493.261593400905
"BAR AM, TAMIR",1493.275862068964
"EVA-MARIA SCHIMAK, ANNA LUSCHAN",1493.3333333333358
"YURI SAITO, SAKI MATSUNAE",1493.3594716256832
"ERI FUKASAWA, NORIKO OKUMA",1493.4295508356397
"KAMONCHANOK KLAHAN, NICHAPA WAIWAI",1493.4629962573974
"ODILE VAN AANHOLT, NICOLE VAN DER VELDEN",1493.5088657533547
"BRICE YRIEIX, ALBANE DUBOIS",1493.5438230912375
"HANNAH MAURER, LINN BERNTSSON",1493.5473076866192
"MC ILWAINE, CUNNANE",1493.620689655171
"TATE HOWELL, ADRIANNA BAIRD",1493.6711113646102
"MADELEINE ZIELINSKA, NADIA ZIELINSKA",1493.6785121089954
"FENJA VALENTIEN, BERIT BELLIN",1493.810005486344
"MINA FERGUSON, MADDY , MCLEAY",1493.8330219723334
"GIULIA GENESIO, FRANCESCA VOLPI",1493.846153846156
"KATE SHANER, CHARLOTTE MACK",1493.8490181658265
"EMILY DELLENBAUGH, ELIZABETH BARRY",1493.8735383211051
"CZAPSKA, RAJCHERT",1493.965517241378
"DIANA TUDELA, ADRIANA CRL BARRON",1493.9850697405911
"VICTORIA LIKSANOVA, DIANA SABIROVA",1494.026929175888
"ARIANNA GARISTO, VIRGINIA GARISTO",1494.084363631778
"HUIJIA YU, YE JIN",1494.118733962316
"COURTNEY REYNOLDS- SMITH, BRIANNA REYNOLDS-SMITH",1494.1594716256834
"NATSUMI ANDO, FENJA VALENTIEN",1494.18235149916
"BURSKA, TKADLECOVA",1494.310344827585
"MEGAN BRICKWOOD, ELEANOR ALDRIDGE",1494.3141432052564
"CHARLOTTE DOBSON, SOPHIE AINSWORTH",1494.3214525988667
"BELEN TAVELLA, TRINIDAD SILVA",1494.3386417447307
"VICTORIA PAYNE, ALICE E MASTERMAN",1494.3396729117464
"RUI QI CECILIA LOW, KIMBERLY MIN LIM",1494.3589743589764
"KATRINE BENDIX KROGH, CLARA ROSKJAER MOGELTOFT",1494.404450543762
"CHLOE FISHER, ELLA GRIMSHAW",1494.417089125963
"KATE SHANER, KATHLEEN LOVE",1494.4466028147751
"ALEKSANDRA MELZACKA, SANDRA JANKOWIAK",1494.4612211921494
"YINGQIAN WANG, XIAOYA SU",1494.5594716256835
"MARCELINA KORSZON, ZUZANNA MROZ",1494.5674697164284
"TIMMA FLANAGAN, JEAN-, MATTHIEU BOLLAND",1494.580349822479
"ODILE VAN AANHOLT, PHILIPINE VAN AANHOLT",1494.5853121647542
"ANNETTE DUETZ, ANNEMIEK BEKKERING",1494.5972126559936
"BLACK, TIDEY",1494.655172413792
"KATHARINA SCHWACHHOFER, ELENA STOLTZE",1494.6901648294763
"CHARLOTTE DOBSON, SASKIA TIDEY",1494.7793261595493
"HANNAH STEADMAN, GABRIELLE RIZIKA",1494.7822224757213
"SOPHIE MOSEGAARD, FIONA SCHARER",1494.810005486344
"ERIN BERRY, INGRID MERRY",1494.8717948717967
"KATLIN TAMMISTE, ANNA MARIA SEPP",1494.9190969300503
"MOJA MARU SCHEEL, FREYA FEILCKE",1494.9594716256836
"HIGHFIELD , MOLLY, SANDY CHOI",1494.9813373157838
"SCHOUTEN, LODEWIJK",1494.9999999999989
"LUCY WILMOT, ERIKA REINEKE",1495.0159251051477
"JULIA HENRIKSSON, CAROLINE PETTERSON",1495.0377013195387
"ELEANOR KEERS, FAYE CHATTERTON",1495.1080102569688
"JENA HANSEN, KATJA SALSKOV-IVERSEN",1495.1823514991604
"JOSEPHINE FREDERIKSEN, LAURA STEENSTRUP ZEEBERG",1495.2615934009048
"LISA MARIA RAUSCH, LILLE JONAS",1495.310005486344
"REYNOLDS- SMITH, REYNOLDS-SMITH",1495.3448275862058
"JOSEPHINE FREDERIKSEN, LAURA ZEEBERG",1495.3594716256837
"CLARA SCHEIWILLER, VIOLETTE LEMERCIER",1495.384615384617
"NADINE BOHM, LENA MARIE WE, ISSKICHEL",1495.4547871521886
"MOLLY HIGHFIELD, SANDY CHOI",1495.5640171090124
"MARINA GARAU, CARLOTA GARCIA",1495.6219958105514
"PAIS, AUSMAN",1495.6896551724128
"MAYUMI ROLLER, AGUSTINA BARBUTO",1495.7022781083672
"MENGMENG ZHANG, XIAOYA SU",1495.7580782246118
"MENGTING WANG, SHASHA CHEN",1495.7594716256838
"FLORINE BRAMERVAER, EMMA SIEWERS",1495.810005486344
"ANN KRISTIN WEDEMEYER, LEONIE MEYER",1495.8111414142606
"JENA MAI HANSEN, KATJA SALSKOV-IVERSEN",1495.8197283374864
"ERIN RAFUSE, MILLEN MARIAH",1495.8781344502077
ANNA YAMAZAKIN/A,1495.8933335868326
"MAIKEN FOGHT SCHUTT, ANNE-, JULIE SCHUTT",1495.9963967460521
"FREDERIKSEN, ZEEBERG",1496.0344827586198
"MANON PEYRE, CLARA-, SOFIA STAMMINGER DE MOURA",1496.0853141168895
"RONJA GRONBLOM, VEERA HOKKA",1496.08929402658
"HELEN PAIS, HELEN KALEV AUSMAN",1496.0903328984862
"MANON PEYRE, CLARA-SOFIA STAMMINGER DE MOURA",1496.1594716256839
"KATRINE BENDIX KROGH, CHRISTINA ANDERSEN",1496.2465257939396
"ARIELLE MORGAN, HEATHER MYATT",1496.2635427667333
"CHARLOTTE HEIJSTEK, JESKE KISTERS",1496.2638793226606
"HENRIKSSON, JOHANSSON",1496.3793103448268
"QUINLAN WILSON, ROMAIN SCREVE",1496.398531640661
"ELEANOR KEERS, JESSICA JOBSON",1496.4044505437619
"DEBORAH CAPOZZI, MAGGIE SHEA",1496.4102564102577
"ALICE MOSS, EBBA BERNTSSON",1496.5691558730405
"MARLIES SCHOUTEN, MAUD LODEWIJK",1496.690164829476
"DE MICHELI VITTURI, DE MICHELI VITTURI",1496.7241379310337
"JESKE KISTERS, CHARLOTTE JOHANNA HEIJSTEK",1496.78706633448
"FRANCESCA BERGAMO, ALICE SINNO",1496.805439856441
"CATHERINE BARTELHEIMER, DANIELA BARTELHEIMER",1496.810005486344
"DEWI COUVERT, SHANNEN MARCK",1496.8490181658274
"KATE MACGREGOR, MARY ROOK",1496.923076923078
"ELENA BARRIO GARCIA, ALICIA FRAS SAMSON",1496.959471625684
"KATRINE SCHMIDT, ELLEN NIELSEN",1496.9758791151903
"HAYLEE OUTTERIDGE, NINA CURTIS",1496.983840411986
"JANA GERMANI, GIORGIA BERTUZZI",1497.0266208268874
"PEYRE, STAMMINGER DE MOURA",1497.0689655172407
"XIAN HE, XUEBIN YU",1497.069553634448
"CZAPSKA CZAPSKA, GABRIELA GABRIELA",1497.1429644774337
"JILL PALAND, SOPHIE STEINLEIN",1497.3594716256841
"NOJGAARD, BOJSEN-MOLLER",1497.4137931034477
"PAOLA BERGAMASCHI, MARIA OTTAVIA RAGGIO",1497.4358974358984
"AURA MIQUEL MOLONS, NURIA MIRO",1497.5156848324941
"KATE MACGREGOR, STEPHANIE ORTON",1497.5204599265492
"NADINE BOEHM, LENA WEISSKICHEL",1497.6692802669074
"LIM, LOW",1497.7586206896547
"ELENA STOLTZE, KATHARINA SCHWACHHOFER",1497.7594716256842
"SOPHIE STEINLEIN, CLARA BORLINGHAUS",1497.810005486344
"CHLOE FISHER, LAURA THOMSON",1497.833021972333
"MARU SCHEEL, FREYA FEILCKE",1497.9037778413224
"ALBANE DUBOIS, LILI SEBESI",1497.9305459893276
"KAYLA MCCOMB, MAYUMI ROLLER",1497.9487179487187
"MISAKI TANAKA, SERA NAGAMATSU",1498.0085868379217
"HENKEL, HORLBECK",1498.1034482758616
"NOESS NOESS, HELENE HELENE",1498.1955960563812
"GRISELDA KHNG, AGUSTINA BARBUTO",1498.394835974278
"MARTINE GRAEL, KAHENA KUNZE",1498.4224554933094
"KEIKO MIYAGAWA, SENA TAKANO",1498.4295508356402
"MAENHAUT, GEURTS",1498.4482758620686
"RONJA GRONBLOM, SARA EHRNROOTH",1498.5156848324943
"GENEVIEVE TULLOCH, MAGGIE SHEA",1498.5312848917843
"CATHERINE BARTELHEIMER, INGA-MARIE HOFMANN",1498.5594716256842
"REBEKKA JOHANNESEN, SILJE CERUP-SIMONSEN",1498.6901648294756
"SAYOKO HARADA, SARAH NAGAMATSU",1498.7088978967433
"LUCY WILMOT, ERIKA RYC.REINEKE",1498.721911845855
"SASKIA TIDEY, ANDREA BREWSTER",1498.763879322661
"JOHANNESEN, NIELSBY CHRISTENSEN",1498.7931034482756
"LAURA SCHOFEGGER, ANNA BOUSTANI",1498.7938759641504
"MOLLY MEECH, JO ALEH",1498.9594716256843
"BRYANT, MCLEAY",1499.1379310344826
"JULIA GROSS, CECILIA JONSSON",1499.3082591971513
"ALICE MOSS, HANNA JOHNSSON",1499.310005486344
"FREYA BLACK, SASKIA TIDEY",1499.338478783165
"ALBANE DUBOIS, MATHILDE LOVADINA",1499.3594716256844
"KEERS, JOBSON",1499.4827586206895
"SILVIA SICOURI, MARIA VITTORIA MARCHESINI",1499.5473076866183
"ISAURA MAENHAUT, ANOUK GEURTS",1499.5927814283687
"NINA CURTIS, HAYLEE OUTTERIDGE",1499.5972126559946
"ALICIA FRAS, ELENA BARRIO GARCIA",1499.7531608014688
"SOPHIE WEGUELIN, ANNA BURNET",1499.8234074028494
"CHEN, WANG",1499.8275862068965
"TAMARA ECHEGOYEN, BERTA BETANZOS",1499.8397467209584
"OLIVIA PRICE, ELIZA SOLLY",1499.8715234996857
"MARIE ROENNINGEN, HELENE NAESS",1499.9247225650481
"ALICE MOSS, AMANDA LJUNGGREN",1499.9728751218329
"WILLEMIJN OFFERMAN, JUDITH ENGBERTS",1499.9806985527714
"GEORGIA LEWI, N-LAFRANCE, ANTONIA LEWIN-LAFRANCE",1500.088865828797
"SERA NAGAMATSU, MISAKI TANAKA",1500.1594716256845
"GIUNCHIGLIA, SCHIO",1500.1724137931035
"MARIA OTTAVIA RAGGIO, PAOLA BERGAMASCHI",1500.1760606412386
"VICTORIA TRAVASCIO, MARIA BRANZ",1500.269637779771
"PEYRE PEYRE, MANON STAMMINGER DE MANON STAMMINGER DE",1500.3008592142762
"KAHENA KUNZE, MARTINE GRAEL",1500.430545989328
"SILVIA SICOURI, ALICE SINNO",1500.5134156623733
"FERGUSON, DUGGAN",1500.5172413793105
"SENA TAKANO, ANNA YAMAZAKI",1500.5594716256846
"ANNA BURNET, STEPHANIE ORTON",1500.5708501182635
"CHIKA HATAE, HIROKA ITAKURA",1500.5879050788294
"ANNA YAMAZAKI, SENA TAKANO",1500.5980829181203
"SINEM KURTBAY, SILJA KANERVA",1500.7137976591748
"YAMAZAKI, TAKANO",1500.8620689655174
"MARGHERITA PORRO, SVEVA CARRARO",1500.9996874509648
"DEWI COUVERT, JESKE KISTERS",1501.006339578412
"KIMBERLY MIN LIM, CECILIA LOW",1501.156823562913
"SCHULTHEIS, SCHULTHEIS",1501.2068965517244
"WILLEMIJN OFFERMAN, EMMA SIEWERS",1501.2615934009036
"PASSAMONTI, ARIANNA FAVA, GULIA",1501.3534907932235
"ALEX MALONEY, OLIVIA HOBBS",1501.3594716256846
"SOFIA GIUNCHIGLIA, GIULIA SCHIO",1501.3745677401093
"SAYOKO HARADA, SERA NAGAMATSU",1501.4892156266078
"FRANCESCA BERGAMO, JANA GERMANI",1501.5088657533547
"JULIA GROSS, CECILE JANMAAT",1501.5191600912324
"SARA TAN, GRISELDA KHNG",1501.538461538461
"BRANZ, CARRANZA SAROLI",1501.5517241379314
"TESSA PARKINSON, ELLA CLARK",1501.8457072284104
"OMARI, CARRARO",1501.8965517241384
"SHASHA CHEN, MENGTING WANG",1502.0044446979437
"STEPHANIE ORTON, MEGAN BRICKWOOD",1502.1594716256848
"PRICE, HASELDINE",1502.2413793103453
"ELEANOR KEERS, SOPHIE AINSWORTH",1502.2891823868367
"SILVIA SICOURI, MARIA MARCHESINI",1502.406122372171
"HANNAH BRISTOW, ANNA CARPENTER",1502.442363298448
"ENIA NINCEVIC, MARINA DUJMOVIC",1502.5204599265494
"JULIE BOSSARD, LILI SEBESI",1502.5641025641016
"LOVADINA, COMPAN",1502.5862068965523
"WILLEMIJN OFFERMAN, CECILE JANMAAT",1502.849018165828
"LILI SEBESI, JULIE BOSSARD",1502.9112814604348
"STEYAERT, PICON",1502.9310344827593
"FREYA BLACK, SASKIA WPNSATIDEY",1502.9324381616448
"MIHAELA ZJENA DE MICHELI VITTURI, MARIJA ANDELA DE MICHELI VITTURI",1502.959471625685
"OLIVIA PRICE, EVIE HASELDINE",1503.1232069336706
"GABRIELA CZAPSKA, HANNA RAJCHERT",1503.2161183650758
"BRICKWOOD, ORTON",1503.2758620689663
"CAROLINA HORLBECK, CHARLOTTE HENKEL",1503.359471625685
"CARLOTTA OMARI, SVEVA SEZ CARRARO",1503.4587539511185
"TANAKA, NAGAMATSU",1503.6206896551732
"CAITLIN ELKS, TESS LLOYD",1503.7638793226618
"VILMA BOBECK, MALIN TENGSTROM",1503.7793099559954
"JOSEFINE NOJGAARD, ESTHER BOJSEN-MOLLER",1503.833021972332
"GRANIER, RIOU",1503.9655172413802
"KIMBERLY LIM, CECILIA LOW",1504.0144988297188
"LISA ERICSON, HANNA KLINGA",1504.1091216885636
"GIULIA SCHIO, SOFIA GIUNCHIGLIA",1504.1594716256852
"SOPHIE STEINLEIN, BENTE BATZING",1504.2971994461568
"SCHEEL, FEILCKE",1504.3103448275872
"PIA DAHL ANDER, NORA EDLAND",1504.511385530066
"SILVIA SPERI, ALEXANDRA STALDER",1504.5594716256853
"HOFMANN, BARTELHEIMER",1504.6551724137942
"MARGHERITA PORRO, MATILDA DISTEFANO",1504.8377399866972
"GEORGIA LEWIN LAFRANCE, ANTONIA LEWIN LAFRANCE",1504.9594716256854
"MELZACKA, JANKOWIAK",1505.0000000000011
"CHARLINE PICON, SARAH LA STEYEART",1505.0377013195398
"LOTTA GOERGE, JULE GOERGE",1505.1282051282033
"GIULIA CONTI, FRANCESCA CLAPCICH",1505.1467247626363
"TAMARA ECHEGOYEN DOMINGUEZ, PAULA BARCELO MARTIN",1505.182351499161
"JULE GORGE, LOTTA GORGE",1505.285489232387
"XIAOYU HU, XUEBIN YU",1505.3377780312774
"FRAS SAMSON, BARRIO GARCIA",1505.344827586208
"HELENA WOLFF, LAURA ZEEBERG",1505.3782805272376
"CARLA MUNTE, MARTA MUNTE",1505.419131859839
"HELENE NAESS, MARIE ROENNINGEN",1505.4305459893285
"LINOR BEREZIN, MAX WOOD",1505.489440731571
"ALEKSANDRA MELZACKA, KINGA LOBODA",1505.614668458432
"LEONIE MEYER, ELENA STOFFERS",1505.639422474172
"HELENA SCUTT, PARIS HENKEN",1505.6410256410236
"HARDING, WILMOT",1505.689655172415
"CARLA MUNTE CARRASCO, MARTA MUNTE CARRASCO",1505.8660973245344
"VAN AANHOLT, DUETZ",1506.034482758622
"ODILE VAN AANHOLT, EMMA SIEWERS",1506.0903328984873
"ERIN RAFUSE, DANNIE BOYD",1506.153846153844
"ANNE-JULIE SCHUTT, IBEN NIELSBY",1506.155273065481
"VEERA HOKKA, RONJA GRONBLOM",1506.1594716256857
"WILLEMIJN OFFERMAN, ELISE RUYTER",1506.310005486344
"BERGMANN, WILLE",1506.379310344829
"VILMA BOBECK, EBBA BERNTSSON",1506.5594716256858
"SILJA KANERVA, SINEM KURTBAY",1506.579783222202
"PATRICIA SUAREZ, MARIA RCN CANTERO",1506.616648687961
"STALDER, SPERI",1506.724137931036
"PIA DAHL ANDERSEN, NORA EDLAND",1506.7977790133143
"KLARA WESTER, MALIN TENGSTROM",1506.8346369322915
"ANNIE WILMOT, LAURA HARDING",1506.9594716256859
"MARIA SOL BRANZ, CECILIA CARRANZA SAROLI",1506.975879115189
"ISABELLE FELLOWS, NICOLA BONIFACE",1506.999902148859
"HU, SHAN",1507.068965517243
"NOORA RUSKOLA, CAMILLA CEDERCREUTZ",1507.0877199432077
"VILMA BOBECK, REBECCA NETZLER",1507.116383572754
"NATE COLBURN, CAMERON COLBURN",1507.307622549753
"HANNA WILLE, MARLA BERGMANN",1507.359471625686
"LILI SEBESI, ALBANE DUBOIS",1507.3597510548848
"HENKEN, TOBIAS",1507.41379310345
"ENIA NINCEVIC, MIHAELA DE MICHELI VITTURI",1507.6330966516014
"SOFIA GIUNCHIGLIA, GULIA SCHIO",1507.6692802669086
"TAMARA ECHEGOYEN DOMINGUEZ, BERTA BETANZOS MORO",1507.692307692305
"GERMANI, BERTUZZI",1507.758620689657
"CHARLINE PICON, SARAH STEYAERT",1507.759471625686
"NAESS, ROENNINGEN",1508.103448275864
"MARIAH MILLEN, ALEXANDRA TEN HOVE",1508.1594716256861
"JO ALEH, MOLLY TYPBCMEECH",1508.1955960563823
"MAIKEN FOGHT SCHUTT, ANNE-JULIE SCHUTT",1508.2051282051252
"MARIA OTTAVIA RAGGIO, JANA GERMANI",1508.2953891788636
"LEWIN LAFRANCE, LEWIN LAFRANCE",1508.448275862071
"GRAEL, KUNZE",1508.7931034482779
"LAURA SCHOEFEGGER, ELSA LOVREK",1508.810005486344
"CECILIA JONSSON, CECILIA JONSSON",1508.8710264504682
"LAURA SCHOFEGGER, LISA FARTHOFER",1508.9469168127325
"EVIE HASELDINE, OLIVIA PRICE",1508.9594716256863
"LAURA SCHOFEGGER, ELSA LOVREK",1509.1129552655282
"GRONBLOM, HOKKA",1509.1379310344848
"SVEA KARSENBARG, CECILE JANMAAT",1509.1885139921037
"ERIN RAFUSE, DANIELLE BOYD",1509.1890858142415
"MELZACKA, ALEKSANDRA JANKOWIAK, SANDRA",1509.2482276353298
"KATRINE BENDIX KROGH, LAURA STEENSTRUP ZEEBERG",1509.310005486344
"NORA EDLAND, PIA DAHL ANDERSEN",1509.3594716256864
"MARLA BERGMANN, HANNA WILLE",1509.3668125473066
"SCHMIDT, SCHMIDT",1509.4827586206918
"ODILE VAN AANHOLT, ELISE RUYTER",1509.561909659564
"HANNA KLINGA, LISA ORN",1509.5972126559957
"SARAH STEYAERT, CHARLINE PICON",1509.6110529121263
"ODILE VAN AANHOLT, ELISE DE RUYTER",1509.7026048515615
"TESS LLOYD, DERVLA DUGGAN",1509.7459282448958
"ANNETTE DUETZ, ODILE VAN AANHOLT",1509.7594716256865
"ANIKA LORENZ, VICTORIA JURCZOK",1509.7600048882007
"MARTINE GRAEL, KAHENA RYC KUNZE",1509.7745434248036
"SOPHIE WEGUELIN, SOPHIE AINSWORTH",1509.8085842298742
"BOBECK, NETZLER",1509.8275862068988
"ALEXANDRA TEN HOVE, MARIAH MILLEN",1510.1804645075476
"INGA-MARIE HOFMANN, CATHERINE BARTELHEIMER",1510.7461667955204
"AUDE COMPAN, SARAH STEYAERT",1510.7982246074357
"ODILE VAN AANHOLT, CECILE JANMAAT",1510.9444186598662
"JULIE BOSSARD, AUDE COMPAN",1511.4476498539577
"TESS LLOYD, JAIME RYAN",1511.5035167892986
"AMELIA STABBACK, ELLA CLARK",1512.4699301964233
"RAGNA AGERUP, MAIA AGERUP",1512.6255516221624
"AMELIA STABBACK, CAITLIN ELKS",1512.8036283470813
"ANDREA BREWSTER, SASKIA TIDEY",1513.7188931635956
"ANNE-JULIE SCHUTT, IBEN NIELSBY CHRISTENSEN",1513.9718560757458
"HELENE NAESS, MARIE RONNINGEN",1514.0713312339726
"ARIANNA PASSAMONTI, GIULIA FAVA",1514.3441869601108
"VICTORIA JURCZOK, ANIKA LORENZ",1515.127637737886
"NINA KEIJZER, CLAIRE BLOM",1515.2201096683748
"CARLOTTA OMARI, MATILDA DISTEFANO",1515.4271349868181
"JULIA GROSS, HANNA KLINGA",1515.7631884095902
"JO ALEH, MOLLY MEECH",1516.0013383481453
"ERICA DAWSON, ELLIE COPELAND",1516.0946008815188
"STEPHANIE ROBLE, MARGARET SHEA",1516.2525605957096
"ODILE VAN AANHOLT, ANNETTE DUETZ",1516.2799566877277
"LAURA HARDING, ANNIE WILMOT",1517.0691136972284
"VICTORIA TRAVASCIO, MARIA SOL BRANZ",1517.2563578103732
"MATHILDE LOVADINA, MARINE RIOU",1518.0436082285753
"PARIS HENKEN, HELENA SCUTT",1519.390650542412
"GRISELDA KHNG, SARA TAN",1521.2576679516249
"NATASHA BRYANT, ANNIE WILMOT",1521.6132168786107
"MARTINE SOFFIATTI GRAEL, KAHENA KUNZE",1522.2043781875586
"ALEXANDRA STALDER, SILVIA SPERI",1522.507033299339
"TANJA FRANK, LORENA ABICHT",1522.7550585760505
"PATRICIA SUAREZ, NICOLE VAN DER VELDEN",1522.983932502473
"CARLOTTA OMARI, SVEVA CARRARO",1523.0240270187364
"TESS LLOYD, CAITLIN ELKS",1524.2100073423646
"NOORA RUSKOLA, MIKAELA WULFF",1526.048617180489
"IDA MARIE BAAD NIELSEN, MARIE THUSGAARD OLSEN",1526.4652767595862
"TINA LUTZ, SUSANN BEUCKE",1527.1541970682406
"MEGAN BRICKWOOD, STEPHANIE ORTON",1532.7537875290968
