,Rating
"CAILEN ROCHFORD, SAM BACON",0j
"MERIK REGNAULT, ARISTIDE GASQUET",0j
"EMIL KJAER, CARL LAURITS SCHOUW NIELSEN",0j
"LEON SEVERENS, LUKAS HESSE",0j
"CORNE JANSSEN, WIEBRAND DE VOS",0j
"LORENZO PEZZILLI, TOBIA TORRONI",0j
"MARCEL MARCINIAK, PATRYK ROZAK",0j
"DOUGLAS LEUNG, AUGUSTIN CLOT",0j
"CASEY LAW, JACK DINGEMANS",0j
"ARRAN HOLMAN, JOSE MANUEL RUIZ IBANEZ",0j
"EDOARDO CAMPOLI, LORENZO CIANCHI",0j
"MATTIAS COUTTS, HENRY HASLETT",0j
"JOAKIM SALSKOV-IVERSEN, ANDERS JOHANSEN",0j
"CARL EMIL SLOTH, ANDREAS HOFFMANN-PETERSEN",0j
"MATTEO PILATI, FRANCESCO RUBAGOTTI",0j
"YANNIS NAUDY, VIRGIL AUBRIOT",0j
"ROBERT DICKSON, ROBERT EDWARD GILMORE",0j
"OLE KUCK, MATS LUDWIG",0j
"BRADLEY FUNK, SAMUEL HODGES",0j
"NIL MAS I ROMERO, SANTIAGO ALEGRE",0j
"MUSAB AL HADI, WALEED AL KINDI",0j
"DYLAN FLETCHER-SCOTT, RHOS HAWES",0j
"TIAGO ALVES, RICARDO ALVES",0j
"OSCAR ENGSTROM, HUGO WESTBERG",0j
"STYLIANOS SOTIRIOU, DIMITRIOS BENAKIS",0j
"ANDRES BARRIO GARCIA, FRAN NUNEZ TORRES",0j
"JASPER STEFFENS, TOM LENNART BRAUCKMANN",0j
"TAL SADE, ELY REUVENY",0j
"RAFAEL DE LA HOZ TUELLS, GREGORIO BELMONTE CUENCA",0j
"PHILLIP LYNGBEK, LAURITS JENSEN",0j
"SCIPIO HOUTMAN, MANUS OFFERMAN",0j
"LARS VAN STEKELENBORG, THIJS VISSER",0j
"IVAN ZOTOV, IVAN ZOTOV",0j
"BONGJIN CHAE, DONGWOOK KIM",0j
"KIM NICLAS HOLSTE, YANNIK HOLSTE",0j
"MANUEL WUNDERLE, FELIX WIELAND",0j
"JOHANNES SATTLER, ANTON SATTLER",0j
"MARTIN WIZNER, ANTONIO TORRADO",0j
"ALEXANDER HEINZEMANN, EDWARD COLEMAN",0j
"JOLBERT VAN DIJK, PIM VAN VUGT",0j
"MARTIN EDUARDO CUBRIA, EDUARDO ANDRES LOPEZ SEGURA",0j
"PHILIP LINDBLAD, ALEXANDER BRORSSON",0j
"VICTOR PAYA CANAL, ENRIQUE ORTIZ RAPALO",0j
"ANTONIS TSIBOUKELIS, STYLIANOS NOUTSOS",0j
"VERNON CERDAN MING, ANTONIO TORRADO MARTINEZ",0j
"GWENDAL LAMAY, LUKE WILLIM",0j
"JAN MARCINIAK, ROBERT JAROCKI",0j
"PONTUS DACKHAMMAR, MARCUS HOGLANDER",0j
"BONGJIN CHAE, SHIN SANGMIN",0j
"JAMES GRUMMETT, DANIEL BUDDEN",0j
"MARKUS SOMERVILLE, AARON HUME-MERRY",0j
"JAKOB MEGGENDORFER, MARCO GRASSE",0j
"RICHARD SCHULTHEIS, MAX KORNER",0j
"TOBIAS HEMDORFF, SEBASTIAN BYRSTING",0j
"JOHANNES REDER, PAUL LUCAN",0j
"CARLOS PAZ, ALVARO DEL ARCO",0j
"MARCO BAUMANN, JAKOB FLACHBERGER",0j
"GASTON TERRAB, FEDERICO GARCIA",0j
"JOHANNES SCHEFFOLD, NICK FEDERSPIEL",0j
"PAVLOS KAGIALIS, IOANNIS ORFANOS",0j
"LOUIS CHAMBET, ENZO LOBRY",0j
"JACK HILDEBRAND, JACK FERGUSON",0j
"PIRMIN SABLATNIG, JOHANNES SABLATNIG",0j
"HARRY PRICE, HARRY MORTON",0j
"STEPHEN MORRISON, ED POWYS",0j
"MAX HAENSSLER, FRED HAENSSLER",0j
"REED LORIMER, CASEY CABOT",0j
"LUJAN MORA ENRIQUE, TORRADO MARTINEZ ANTONIO",0j
"EMILE AMOROS, BREWAL NAEL",0j
"DYLAN JONES, JONATHAN KELLY",0j
"ALEXANDER BRORSSON, OSCAR ANDERSSON",0j
"STEVEN HARDEE, TAYLOR HASSON",0j
"JOAKIM SALSKOV-IVERSEN, MARCUS BAY",0j
"NICLAS LEHMANN, NIKLAS HABERL",0j
"DOLF HENDRIKSEN, JORN SWART",0j
"MUSAB AL HADI, YANN ROCHERIEUX",0j
"SAMUEL CURTIS, BENJAMIN CLEGG",0j
"JOHN JACK GOGAN, HUNTER HOY",0j
"CARL EMIL SLOTH, SIMON CHRISTOFFERSEN",0j
"EMIL JARUDD, JULIUS HALLSTROM",0j
"CORENTIN GOULON, TIM DEPERY",0j
"TOM METHVEN, WILLIAM ALLOWAY",0j
"JACOB CLASEN, JOHANNES DREESEN",0j
"MAX HAENSSLER, JOSHUA RICHNER",0j
"ROBBERT HUISMAN, JORN SWART",0j
"HUGO FEDRIGUCCI, SEBASTIEN SCOTTO DI FASANO",0j
"WADE WADDELL, IAN MACDIARMID",0j
"MARIO DO AMARAL, GABRIEL BORGES",0j
"JONATHAN GOLDSBERRY, CHAD FREITAS",0j
"AMAN MOHAN VYAS, SHUBHAM PILLAI",0j
"JOHN FERGUSON, ARTHUR FERGUSON",0j
"MASCIA GIANMARCO, CORDINI PIETRO",0j
"MORTEN ROISLAND, STEFFEN SKJONBERG",0j
"THOMAS STAPLES, WILLIAM STAPLES",0j
"LUCA CONTESSI, MASSIMO CONTESSI",0j
"CHARLIE HIBBEN, SCOTT RASMUSSEN",0j
"JAMES OLSSON, HENRIK ERIKSSON",0j
"RICARDO ALVES, TIAGO ALVES",0j
"DENIS SHCHEGLOV, MICHAIL POPOV",0j
"CHRISTOPHER RAST, BURD TREVOR",0j
"PANAGIOTIS KAMBOURIDIS, STYLIANOS NOUTSOS",0j
"JACOBO GARCIA, POL MARSANS",0j
"JORDAN JANOV, GRANT JANOV",0j
"RYAN WOOD, ARIE MOFFAT",0j
"INSUB KIM, KWON JINKYUNG",0j
"MARK WONG, JEN-E TAN",0j
"MARKO SMOLIC, JURAJ RADACIC",0j
"GRAEME WILLCOX, ANDREW TARBOTON",0j
"ERWAN FISCHER, CLEMENT PEQUIN",0j
"DIEGO BOTIN FLORIAN, TRITTEL PAUL",0j
"JAMES GRUMMETT, RHOS HAWES",0j
"SEBASTIEN SCHNEITER, ARNO DE PLANTA",0j
"JAMES PETERS, FYNN STERRITT",0j
"JAKOB MEGGENDORFER, ANDREAS SPRANGER",0j
"HERNAN UMPIERRE, FERNANDO DIZ",0j
"IAN BARROWS, HANS HENKEN",0j
"LUCAS RUAL, EMILE AMOROS",0j
"MAX STINGELE, LINOV SCHEEL",0j
"YANNICK LEFEBVRE, YOUENN BERTIN",0j
"WEN ZAIDING, LIU TIAN",0j
"THEO REVIL, YANN JAUVIN",0j
"MALO KENNISH, ANATOLE MARTIN",0j
"SAKAI AKIRA, AYLSWORTH RUSSELL",0j
"PAWEL NOWICKI, PIOTR LEYMANCZYK",0j
"LI ZIHE, LIU TIAN",0j
"HONG WEI, ZHANG TAO",0j
"CRAIG KEENAN, GAVIN NINNES",0j
"HAYDEN BROWN, MACKENZIE BIRD",0j
"NIKITA USHKOV, KIRILL BOBOSHKO",0j
"WILLIAM BRIDGE, JOSHUA SLOMAN",0j
"ANAND THAKUR, VISHAL THAKUR",0j
"DYLAN JANUS, CONOR HAY",0j
"XIN WANG, CHAO XIANG",0j
"MARCO ANESSI PE', FRANCESCO PIETRO TIRA",0j
"ELLIOTT WELLS BILLY, VENNIS-OZANNE",0j
"TOM WALKER, MAX SWEENY-TODD",0j
"JAN MARCINIAK, KRZYSZTOF BIALAS",0j
"BEN PATERSON, SEAN PATERSON",0j
"KA HO CHEUNG, SIU KIT TSE",0j
"XIANG JIAN, LI DIANJI",0j
"NARENDRA SINGH, SAKTHIVEL SEKAR",0j
"JIAN XIANG, DAOKUN DENG",0j
"ARTEM SUDAKOV, ALEXANDR MOSKVICHER",0j
"SANDIP JAIN, MUNNA PANDIT",0j
"BEAU JUNK, ALEXANDER MARINELLI",0j
"CAMPBELL STANTON, WILL SHAPLAND",0j
"CONRAD KONITZER, ANTONIO TORRADO MARTINEZ",0j
SARAH ROECKJULIAN GABRIEL,0j
MICKEY MARTINARNE BOHM,0j
FABIAN SCHREINERLAURA SCHREINER,0j
DANIEL NYBORGNIKOLAJ HOFFMANN BUHL,0j
KRISTIAN PRAESTMARCUS LANGAGERGAARD,0j
CARL EMIL SLOTHSIMON CHRISTOFFERSEN,0j
JENS-CHRISTIAN DEHN-TOFTEHOJMADS FUGLBJERG,0j
GUSTAV AASHOLM BRADLEYFREDERIK RAGAN MELBYE,0j
LOKE IDRISS KISELAURITZ SCHMIDT,0j
MALTHE EBDRUPCLEMENT AASHOLM-BRADLEY,0j
BERTRAM RADICHJONATHAN WEIMANN,0j
NICKLAS HOJEGAARDVICTOR LOMHOLT,0j
PABLO RUEGGELINUS ABICHT,0j
NICOLAS KUTTERJOHANNES VOIGT,0j
TIM WITTICHYANIK SCHMID,0j
MISCHA VON RUTI,0j
BENEDIKT NAGELJOHANNA BEICHL,0j
ALEXANDER HUBERDANIEL WIMMER,0j
LIVIA NAEFMIRJAM ABEGGLEN,0j
"HONG WEI, LV HONGMING",0j
"SHINGEN FURUYA, AKIRA TAKAYANAGI",0j
"ARIE MOFFAT, HUNTER HOY",0j
"GUSTAVO ABDULKLECH, NICOLAS BERNAL",0j
"TYTUS BUTOWSKI, BORYS PODUMIS",0j
"DING MINGLIANG, ZHANG WENWEI",0j
"TERUAKI SHIMAKURA, KAMISONODA SHINTARO SEIJI",0j
"CORENTIN GOULON, TIMOTHEE DEPERY",0j
"DUNCAN GREGOR, FREDDIE LONSDALE",0j
"MALTHE EBDRUP, CLEMENT AASHOLM-BRADLEY",0j
"MATEUSZ GWOZDZ, LUKASZ MACHOWSKI",0j
"GUSTAV AASHOLM-BRADLEY, FREDERIK RAGAN MELBYE",0j
"ANDRE REGUERO, ANDRE GUARAGNA",0j
"KJELL HASCHEN, IVEN FROMM",0j
TOBIAS SPRANGERFELIX MEGGENDORFER,0j
ANDY MARTINSKIFF CHICK TAM,0j
"JAN PERNARCIC, GIOVANNI SANDRINI",0j
"CONRAD KONITZER, FINN DICKE",0j
"ZIHE LI, DIANJI LI",0j
"HAYDEN HARDING, CASEY BATES",0j
"RAFAEL DE LA HOZ TUELLS, LUCAS RODRIGUEZ VERASTEGUI",0j
"PIM SCHEP, TIES VERPLOEGH",0j
"MORTEN ANDREAS ROISLAND, TROND VIKA FURU",0j
"NICK ROBINS, SAM BATTEN",0j
"MARTIN WIZNER, PABLO GARCIA PORTELA",0j
"MARKUS SOMERVILLE, JACK SIMPSON",0j
"JAMES GROGAN, SIMON HOFFMAN",0j
"JACOPO PLAZZI, GIACOMO CAVALLI",0j
"IVAN ZOTOV, DMITRY ARASLANOV",0j
"JAMES GROGAN, MAX PAUL",0j
"ERWAN FISCHER, VIRGIL AUBRIOT",0j
"DANIIL USACHEV, LEONID PUSHEV",0j
"JACK LEWIS, BILLY VENNIS-OZANNE",0j
"YAN CHEKH, ZOTOV IVAN",0j
"RAFAEL DE LA HOZ TUELLS, JOSE RUIZ",0j
"CHRISTIAAN GRIFFEJOEN, THOMAS SNOEK",0j
"LENNART KUSS, LUCA LEIDHOLDT",0j
"POL MARSANS, ALEX MARSANS",0j
"BRIJRAJ VERMA, PANKAJ KUMAR",0j
"JOSTEIN AKER, JACOB UNDRUM",0j
"AHMED AL HASANI, VIRGIL AUBRIOT",0j
"NICK ROBINS, BILLY VENNIS-OZANNE",0j
"FEDERICO FIGLIA DI GRANARA, RICCARDO FIGLIA DI GRANARA",0j
"LUKAS KAMMERER, PAUL EBENBICHLER",0j
"JESPER STALHEIM, HUGO CHRISTENSSEN",0j
"PABLO GARCIA PORTELA, MARCOS FERNANDEZ FUERTES",0j
"MIKHAIL USHKOV, KIRILL BOBOSHKO",0j
"JAN MARCINIAK, PAWEL NOWICKI",0j
"HANNES WESTBERG, TBC TBC",0j
"ANTONIO LOPEZ MONTOYA, GREGORIO BELMONTE CUENCA",0j
"BEN HEINRICH, PAUL ARP",0j
"KEANU PRETTNER, MARCO BAUMANN",0j
"RONI OSZKAR SZABO, ANDRAS BENCE CSEBFALVI",0j
"TOMMASO CIAGLIA, STEFANO DEZULIAN",0j
"DOUGLAS LEUNG, TSZ HEI CHOW",0j
"SIMON HEINDL, CONRAD JACOBS",0j
"CHARLIE WYATT, TOM SIGANTO",0j
"MATHIAS BERTHET, JOSTEIN AKER",0j
"JACKSON KEON, SCOTT MCKENZIE",0j
"LOUIS CHAMBET, MERIK REGNAULT",0j
"DENIS MAKAROV, KIRILL ELCHANINOV",0j
"WEI HONG, ZHIBO ZHOU",0j
"VICTOR SILEN, VICTOR SILEN",0j
"BENNET STEFFENS, MORITZ BLOCK",0j
"ENZO LOBRY, LOUIS RAYNAL",0j
"AKSELI KESKINEN, RONI PATTERSON",0j
"KONSTANTIN NOSOV, GAIDAENKO ALEKSANDR",0j
"JOHANNES NEUMANN, TIL FERNHOLZ",0j
"HARRISON SLY, THOMAS DWYER",0j
"TOM FYFE, JAMES WILSON",0j
"JUHO KOTIRANTA, ROBIN BERNER",0j
"LACHLAN PEARMAN, MATT BARKER",0j
"LEWIS ANDERSON, REECE CAULFIELD",0j
"ZAIDING WEN, TAO ZHANG",0j
"TELIS ATHANASOPOULOS YOGO, GEORGE TSOULFAS",0j
"KOSTIS KAZANTZIS, ANGELOS BOUMPOURAS",0j
"PHILLIP HADAMCZIK, JONAS VON MAYDELL",0j
"JOHN COOLEY, THOMAS CUNICH",0j
"GWENDAL NAEL, BREWAL NAEL",0j
"ELLIOTT WELLS, LOUIS JOHNSON",0j
"OLIVER MANTON, JACK LLOYD",0j
"LUCAS RUAL, AMOROS EMILE",0j
"JESPER STALHEIM, DENNIS FONSECA KARLSSON",0j
"ALEXANDR MOSKVICHEV, KIRILL ELCHANINOV",0j
"LOUIS CHAMBET, HUGO FEDRIGUCCI",0j
"EWAN WILSON, DANIEL HARRIS",0j
"FREDERIK JUST MELSON, JAKOB PRECHT JENSEN",0j
"HUW EDWARDS, ROWAN EDWARDS",0j
"CLAUDIO DE FONTES, GIOVANNI SANFILIPPO",0j
"MATT JERWOOD, MAX PAUL",0j
"CIAN BYRNE, PATRICK CROSBIE",0j
"SOLUNE ROBERT, VALENTIN SIPAN",0j
"BENJI DANIEL, ALEX BURGER",0j
"THEO WILLIAMS, DREW BARNES",0j
"DAVID O'CONNOR, FANG WARREN",0j
"JOAKIM SALSKOV-IVERSEN, NICKLAS HEIDE-JORGENSEN",0j
STEFAN SCHNEIDMADELLUKAS MEIER,0j
MISCHA VON RUTIMIRJAM ABEGGLEN,0j
"WILLIAM PHILLIPS, IAIN JENSEN",0j
"JOAKIM SALSKOV-IVERSEN, MARKUS OLIVER NIELSEN",0j
"ERWAN FISCHER, THIBAULT JULIEN",0j
"DICKSON ROBERT, N/A",0j
"DANIEL NYBORG, NIKOLAJ HOFFMANN BUHL",0j
"KEANU PRETTNER, JAKOB FLACHBERGER",0j
"NIKLAS ENGELMANN, JUSTUS MICKAUSCH",0j
"JOEL TURNER, LEWIS BRAKE",0j
"ANDRES BARRIO, ANTONIO TORRADO MARTINEZ",0j
"ANDREA TESEI, STEFANO CHERIN",0j
"UBERTO CRIVELLI VISCONTI, UMBERTO MOLINERIS",0j
"ALBIN BOMAN, SIMON ALM",0j
"VICTOR BERGSTROM, VICTOR VASTERNAS",0j
"JUSTUS SCHMIDT, THOMAS PLOSSEL",0j
"PIM VAN VUGT, SCIPIO HOUTMAN",0j
"JACOPO PLAZZI MARZOTTO, ANDREA TESEI",0j
"RYAN SEATON, SEAFRA GUILFOYLE",0j
"IAN CHEKH, IVAN ZOTOV",0j
"CARLOS PAZ BLANCO, ANTON PAZ",0j
"MADS EMIL LUBECK, NIKOLAJ HOFFMANN BUHL",0j
"CHRIS TAYLOR, RHOS HAWES",0j
"MATHIEU FREI, YANN ROCHERIEUX",0j
"RUGGERO TITA, PIETRO ZUCCHETTI",0j
"JACK HAWKINS, CHRISTOPHER THOMAS",0j
"SIMONE FERRARESE, LEONARDO CHISTE",0j
"KEVIN FISCHER, NOE DELPECH",0j
"UBERTO CRIVELLI VISCONTI, N/A",0j
"FREDERIK RASK, NIKOLAJ HOFFMANN BUHL",0j
"FRITIOF HEDSTROM, OTTO HAMEL",0j
"FERNANDO DIZ, HERNAN UMPIERRE",0j
"NICLAS DURING, VICTOR BERGSTROM",0j
"HENRY OTTO, DAVEY MILES",0j
"MAXIMILIAN STINGELE, LINOV SCHEEL",0j
"JAMES PETERS, RHOS HAWES",0j
"KLAUS LANGE, YAGO LANGE",0j
"MANU DYEN, STEPHANE CHRISTIDIS",0j
"FRITIOF HEDSTROM, VICTOR VASTERNAS",0j
"CARLOS ROBLES LORENTE, TREVOR BURD",0j
"BENJAMIN GREZ AHRENS, CRISTOBAL GREZ",0j
"NILS CARSTENSEN, JAN FRIGGE",0j
"DENIS SHCHEGLOV, PAVEL KARACHOV",0j
"XIN WANG, TIANYU QI",0j
"PAUL PIETZCKER, LINUS VON OPPEN",0j
"MIKOLAJ STANIUL, KUBA SZTORCH",0j
"SIMONE FERRARESE, GIANMARCO TOGNI",0j
"WILLIAM JONES, JUSTIN BARNES",0j
"JAMES WIERZBOWSKI, WILLIAM PHILLIPS",0j
"PETER LIN JANEZIC, ANZE PODLOGAR",0j
"CARL P SYLVAN, ALBIN BOMAN",0j
"DAVID GILMOUR, LACHY GILMOUR",0j
"CHRIS TAYLOR, JAMES GRUMMETT",0j
"AKIRA SAKAI, RUSSELL AYLSWORTH",0j
"JACK FERGUSON, MAX PAUL",0j
"MATHIAS BERTHET, JEPPE NILSEN",0j
"PRZEMYSLAW FILIPOWICZ, JACEK NOWAK",0j
"HANS HENKEN, JUDGE RYAN",0j
"TOM BURTON, SIMON HOFFMAN",0j
"VILLE KORHONEN, EDVARD BREMER",0j
"LUCA DUBBINI, ROBERTO DUBBINI",0j
"JOSHUA RICHNER, NILO SCHARER",0j
"LOGAN DUNNING BECK, JACK SIMPSON",0j
"PAVEL KALINCHEV, PAVEL KARACHOV",0j
"FREDERIK RASK, MARCUS BAY",0j
"ALBERT TORRES, ELIAS ARETZ",0j
"ROBERT SCHEIDT, GABRIEL BORGES",0j
"TOMAS BARRETO, JOAO PRIETO",0j
"SEAFRA GUILFOYLE, JOHNNY DURCAN",0j
"MATTEO BARISON, NICOLA TORCHIO",0j
"GIUSEPPE ANGILELLA, PIETRO ZUCCHETTI",0j
"PRZEMEK FILIPOWICZ, JACEK PIASECKI",0j
"CHRIS TAYLOR, SAMUEL BATTEN",0j
"PIETRO SIBELLO, GIACOMO CAVALLI",0j
"GANAPATHY KELAPANDA, VARUN THAKKAR",0j
"NICK ROBINS, DANIEL BUDDEN",0j
"MAXIME BACHELIN, ARNO DE PLANTA",0j
"UBERTO CRIVELLI VISCONTI, GIULIO CALABRO",0j
"KEVIN FISCHER, YANN JAUVIN",0j
"BENJAMIN BILDSTEIN, DAVID HUSSL",0j
"WILL PHILLIPS, SAM PHILLIPS",0j
"MIKOLAJ STANIUL, JAKUB SZTORCH",0j
"DANTE BIANCHI, THOMAS LOW-BEER",0j
"ISAAC MCHARDIE, WILLIAM MCKENZIE",0j
"FREDERIK RASK, JAKOB PRECHT JENSEN",0j
"JOSH POREBSKI, TRENT RIPPEY",0j
"FEDERICO ALONSO TELLECHEA, ARTURO ALONSO TELLECHEA",0j
"DYLAN FLETCHER, ALAIN SIGN",0j
"CARL SYLVAN, MARCUS ANJEMARK",0j
"DON WHITCRAFT, DYLAN WHITCRAFT",0j
"DAVID GILMOUR, JOEL TURNER",0j
"DAVID GILMOUR, RHYS MARA",0j
"ANDERS THOMSEN, JONAS WARRER",0j
"LUKASZ PRZYBYTEK, JACEK PIASECKI",0j
"NICO DELLE - KARTH, NIKOLAUS RESCH",0j
"MATHIEU FREI, NOE DELPECH",0j
"ARNO DE PLANTA, SEBASTIEN SCHNEITER",0j
"TOM BURTON, MAX PAUL",0j
"FYNN STERRITT, JAMES PETERS",0j
"YAGO LANGE, KLAUS LANGE",0j
"DYLAN FLETCHER, STUART BITHELL",0j
"CLEMENT PEQUIN, ERWAN FISCHER",0j
"LOGAN BECK, OSCAR GUNN",0j
"BART LAMBRIEX, FLORIS VAN DE WERKEN",0j
"SIME FANTELA, MIHOVIL FANTELA",0j
"LUKASZ PRZYBYTEK, PAWEL KOLODZINSKI",0j
"DIEGO BOTIN, IAGO LOPEZ MARRA",0j
"NATHAN OUTTERIDGE, IAIN JENSEN",0j
"DANE WILSON, SCOTT EWING",0j
"MAXIMILIANO AGNESE, NEVIN SNOW",0j
"JONAS WARRER, CHRISTIAN PETER STEPHENSEN LUBECK",0j
"JIM COLLEY, SHAUN CONNOR",0j
"ERIK HEIL, THOMAS PLOESSEL",0j
"HANS HENKEN, IAN BARROWS",0j
"TIM FISCHER, FABIAN GRAF",0j
"JOLBERT VAN DIJK, DANIEL BRAMERVAER",0j
"TOMASZ JANUSZEWSKI, JACEK NOWAK",0j
"OLIVER MANTON, BILLY GOODFELLOW",0j
"ZAIDING WEN, TIAN LIU",0j
"ROBERT DICKSON, SEAN WADDILOVE",0j
"JORGE LIMA, JOSE COSTA",0j
"NATHAN HOUSBERG, MALCOLM LAMPHERE",0j
"KENJI TAKAHASHI, YUKIO MAKINO",0j
"MARCO GRAEL, GABRIEL BORGES",0j
"JONAS WARRER, MARCUS LANGAGERGAARD",0j
"JULIEN D'ORTOLI, NOE DELPECH",0j
"DANIEL NYBORG, SEBASTIAN WRIGHT OLSEN",0j
"JOEL TURNER, THOMAS NEEDHAM",0j
"ALEXANDER KOSCHATE, REECE PILLINGER",0j
"HANNES WESTBERG, ALBIN BOMAN",0j
"CARL SYLVAN, OTTO HAMEL",0j
"JACOPO PLAZZI, UMBERTO MOLINERIS",0j
"CARLOS ROBLES, MARCO GRAEL",0j
"DAVID GILMOUR, LEWIS BRAKE",0j
"ERWAN FISCHER, YOUENN BERTIN",0j
"PAVLE KOSTOV, PETAR CUPAC",0j
"DYLAN JONES, EDWARD COLEMAN",0j
"JOHN PINK, STUART BITHELL",0j
"EMILE AMOROS, LUCAS RUAL",0j
"MARCUS HANSEN, JOSH POREBSKI",0j
"TOM PELSMAEKERS, YANNICK LEFEBVRE",0j
"JUSTUS SCHMIDT, MAX BOEHME",0j
"ANDREW MOLLERUS, IAN MACDIARMID",0j
"SEBASTIEN SCHNEITER, LUCIEN CUJEAN",0j
"JONAS WARRER, JAKOB PRECHT JENSEN",0j
"RYAN WOOD, ANDREW WOOD",0j
"DUNNING BECK LOGAN, OSCAR GUNN",0j
"ANDREAS SPRANGER, JAKOB MEGGENDORFER",0j
"UBERTO CRIVELLI VISCONTI, GIANMARCO TOGNI",0j
"BART LAMBRIEX, PIM VAN VUGT",0j
"JOSE PEDRO CHIFFLET, FEDERICO RADOVITZKY",0j
"DAVE EVANS, ED POWYS",0j
"UBERTO CRIVELLI VISCONTI, LEONARDO CHISTE",0j
"NOAH LYONS, JOHN MICHEL",0j
"ROBERTO DUBBINI, LUCA DUBBINI",0j
"THOMAS BARROWS III, JOSEPH MORRIS",0j
"ANDREW MOLLERUS, MATTHEW MOLLERUS",0j
"KLAES MEIER-ANDERSEN, CARL EMIL BAAD NIELSEN",0j
"PHILLIP LYNGBEK, MADS FUGLBJERG",0j
"MARCO GRAEL, GABRIEL SIMOES",0j
"MARTI LLENA, SANTIAGO ALEGRE",0j
"CHRISTOPHER WILLIFORD, DUNCAN WILLIFORD",0j
"WILLIAM SHAPLAND, CAMPBELL STANTON",0j
"DAVID MORI, JUSTIN BARNES",0j
"PHILLIP LYNGBEK, LAURITS VINTER",0j
"BERTHET MATHIAS, NILSEN JEPPE",0j
"PAUL FARIEN, MIRCO KLOSEL",0j
"STEFAN GLANZ-MICHAELIS, CLEMENS KRUSE",0j
"NICK ZELTNER, TILL SEGER",0j
"YANNICK LEFEBVRE, MAX SLAP",0j
"CAS VAN DONGEN, VAN VUGT",0j
"KENNISH MALO, MARTIN ANATOLE",0j
"CARL EMIL SLOTH, NIKOLAJ HOFFMANN BUHL",0j
"MARCO ANESSI PE, NICOLA TORCHIO",0j
"FISCHER KEVIN, YANN JAUVIN",0j
"TOMAS MATHISEN, MADS MATHISEN",0j
"NYBORG DANIEL, LEHM SLETTEN",0j
"ARTEM BASALKIN, NIKOLAY CHERNIKOV",0j
"KONSTANTIN NOSOV, ALEKSANDR GAIDAENKO",0j
"GILLIES MUNRO, DANIEL HARRIS",0j
"SCOTT MCKENZIE, BLAKE MCGLASHAN",0j
"KEVIN FISCHER, JAUVIN YANN",0j
"DAVID LIEBENBERG, DANIEL MORRIS",0j
"SHINGEN FURUYA, TAKAYANAGI AKIRA",0j
"ARRAN HOLMAN, JAMES TAYLOR",0j
